customer_id,plan_type,monthly_price,start_date,end_date,is_active,auto_renew
C002506,Basic,199,2025-04-05,,1,0
C002507,Basic,199,2025-09-01,,1,0
C002508,Standard,499,2025-07-23,,1,1
C002509,Premium,999,2025-10-09,,1,1
C002510,Basic,199,2024-09-19,,1,0
C002511,Premium,999,2024-10-07,,1,0
C002512,Basic,199,2025-08-20,,1,0
C002513,Basic,199,2025-04-14,,1,0
C002514,Standard,499,2025-07-16,,1,1
C002515,Basic,199,2025-10-12,2025-12-24,0,0
C002516,Standard,499,2025-11-15,2025-12-14,0,0
C002517,Basic,199,2025-06-04,,1,0
C002518,Basic,199,2024-07-06,2024-09-22,0,0
C002519,Basic,199,2024-10-07,,1,0
C002520,Premium,999,2025-10-16,,1,1
C002521,Basic,199,2025-07-05,2025-12-03,0,0
C002522,Premium,999,2024-09-06,,1,1
C002523,Premium,999,2025-08-15,,1,1
C002524,Basic,199,2025-02-12,,1,0
C002525,Premium,999,2025-09-16,,1,0
C002526,Basic,199,2025-02-05,2025-11-21,0,0
C002527,Standard,499,2025-11-22,,1,1
C002528,Premium,999,2025-04-04,2025-08-24,0,0
C002529,Premium,999,2025-05-30,2025-12-06,0,0
C002530,Standard,499,2025-04-20,,1,1
C002531,Standard,499,2025-06-14,,1,1
C002532,Basic,199,2024-11-14,,1,1
C002533,Basic,199,2025-11-12,,1,1
C002534,Premium,999,2025-06-20,,1,1
C002535,Standard,499,2024-08-22,2025-01-05,0,0
C002536,Basic,199,2024-08-20,,1,1
C002537,Basic,199,2024-10-13,2025-04-02,0,0
C002538,Standard,499,2025-10-17,2025-12-13,0,0
C002539,Premium,999,2024-07-20,,1,1
C002540,Premium,999,2024-11-08,,1,0
C002541,Premium,999,2024-12-12,,1,1
C002542,Basic,199,2025-09-28,,1,1
C002543,Basic,199,2025-10-14,,1,1
C002544,Standard,499,2024-07-04,,1,1
C002545,Premium,999,2025-09-15,2025-12-27,0,0
C002546,Basic,199,2025-01-27,,1,0
C002547,Premium,999,2024-11-16,,1,1
C002548,Basic,199,2025-05-09,2025-08-23,0,0
C002549,Standard,499,2024-12-13,,1,1
C002550,Standard,499,2025-04-10,,1,0
C002551,Premium,999,2024-10-07,,1,1
C002552,Standard,499,2025-07-08,,1,1
C002553,Basic,199,2025-03-17,2025-12-14,0,0
C002554,Standard,499,2024-09-26,,1,1
C002555,Basic,199,2025-07-19,2025-12-25,0,0
C002556,Premium,999,2024-12-20,,1,1
C002557,Standard,499,2024-08-26,,1,1
C002558,Standard,499,2025-08-13,2025-12-02,0,0
C002559,Standard,499,2025-05-12,,1,1
C002560,Premium,999,2025-02-28,,1,1
C002561,Standard,499,2025-09-16,,1,1
C002562,Standard,499,2024-10-05,,1,1
C002563,Premium,999,2024-10-09,2024-11-30,0,0
C002564,Basic,199,2024-07-05,,1,1
C002565,Standard,499,2025-02-07,,1,1
C002566,Premium,999,2025-11-04,,1,1
C002567,Standard,499,2024-09-21,2024-11-17,0,0
C002568,Standard,499,2024-11-16,,1,1
C002569,Basic,199,2025-02-20,,1,1
C002570,Basic,199,2025-10-02,,1,1
C002571,Basic,199,2024-07-13,,1,1
C002572,Standard,499,2024-07-12,2025-02-13,0,0
C002573,Basic,199,2025-06-20,,1,1
C002574,Basic,199,2024-11-04,2025-04-28,0,0
C002575,Basic,199,2025-09-09,2025-12-17,0,0
C002576,Basic,199,2024-11-16,,1,1
C002577,Premium,999,2025-11-05,2025-12-20,0,0
C002578,Premium,999,2024-09-14,,1,0
C002579,Premium,999,2025-02-23,2025-11-12,0,0
C002580,Basic,199,2025-07-31,2025-09-21,0,0
C002581,Basic,199,2024-10-03,,1,1
C002582,Standard,499,2024-10-16,,1,1
C002583,Standard,499,2024-10-17,,1,0
C002584,Basic,199,2025-05-20,,1,1
C002585,Basic,199,2025-07-15,,1,1
C002586,Standard,499,2025-05-06,,1,0
C002587,Premium,999,2024-11-21,2025-02-12,0,0
C002588,Standard,499,2025-07-30,,1,1
C002589,Basic,199,2024-11-17,,1,1
C002590,Basic,199,2024-11-27,,1,1
C002591,Basic,199,2024-09-12,,1,1
C002592,Premium,999,2024-07-12,,1,1
C002593,Standard,499,2024-12-19,,1,0
C002594,Premium,999,2025-09-27,,1,0
C002595,Basic,199,2025-06-28,,1,0
C002596,Premium,999,2025-02-07,,1,0
C002597,Standard,499,2024-12-06,,1,1
C002598,Premium,999,2025-08-29,,1,1
C002599,Basic,199,2025-09-30,,1,1
C002600,Basic,199,2025-02-11,,1,1
C002601,Basic,199,2024-09-30,,1,1
C002602,Basic,199,2024-10-14,,1,1
C002603,Basic,199,2024-11-24,2025-01-19,0,0
C002604,Basic,199,2024-11-07,,1,1
C002605,Premium,999,2025-08-01,2025-11-29,0,0
C002606,Premium,999,2025-06-28,,1,0
C002607,Basic,199,2025-09-16,,1,1
C002608,Premium,999,2025-05-22,,1,1
C002609,Standard,499,2024-11-24,,1,0
C002610,Basic,199,2025-03-14,2025-07-02,0,0
C002611,Basic,199,2025-04-13,2025-05-27,0,0
C002612,Standard,499,2024-09-28,,1,1
C002613,Basic,199,2025-03-15,,1,1
C002614,Premium,999,2025-04-21,,1,1
C002615,Basic,199,2024-07-31,,1,0
C002616,Standard,499,2025-05-08,,1,1
C002617,Premium,999,2025-01-30,2025-11-04,0,0
C002618,Basic,199,2025-01-13,,1,1
C002619,Standard,499,2025-08-09,,1,0
C002620,Standard,499,2025-05-02,,1,1
C002621,Standard,499,2024-08-28,2025-06-17,0,0
C002622,Basic,199,2025-03-06,,1,1
C002623,Basic,199,2025-11-22,,1,1
C002624,Premium,999,2025-08-03,,1,0
C002625,Standard,499,2024-10-27,,1,0
C002626,Standard,499,2025-03-07,,1,1
C002627,Standard,499,2025-11-27,,1,0
C002628,Basic,199,2024-09-14,,1,0
C002629,Standard,499,2024-07-16,,1,1
C002630,Standard,499,2025-07-08,,1,1
C002631,Basic,199,2025-05-24,,1,1
C002632,Basic,199,2024-11-16,,1,1
C002633,Basic,199,2025-08-04,,1,1
C002634,Standard,499,2025-09-07,2025-12-05,0,0
C002635,Standard,499,2025-07-13,,1,0
C002636,Standard,499,2024-12-27,,1,1
C002637,Premium,999,2025-10-29,,1,1
C002638,Basic,199,2024-09-16,,1,1
C002639,Standard,499,2024-07-21,,1,1
C002640,Standard,499,2024-09-11,,1,0
C002641,Premium,999,2024-07-18,,1,0
C002642,Basic,199,2025-03-29,2025-06-03,0,0
C002643,Basic,199,2025-02-09,,1,1
C002644,Premium,999,2024-08-13,,1,0
C002645,Standard,499,2024-09-03,2025-01-31,0,0
C002646,Standard,499,2025-08-15,,1,1
C002647,Basic,199,2025-04-23,,1,0
C002648,Standard,499,2025-11-29,,1,1
C002649,Basic,199,2025-09-02,,1,0
C002650,Basic,199,2025-09-10,,1,1
C002651,Basic,199,2025-08-19,,1,1
C002652,Standard,499,2024-09-26,,1,1
C002653,Basic,199,2024-12-07,,1,0
C002654,Basic,199,2025-04-14,,1,1
C002655,Basic,199,2024-09-27,2025-06-11,0,0
C002656,Basic,199,2025-05-17,2025-11-29,0,0
C002657,Basic,199,2024-09-22,,1,1
C002658,Basic,199,2025-01-28,,1,1
C002659,Standard,499,2024-12-10,,1,1
C002660,Basic,199,2025-06-03,,1,1
C002661,Basic,199,2025-08-08,2025-12-24,0,0
C002662,Basic,199,2024-09-09,,1,1
C002663,Standard,499,2025-05-17,2025-11-29,0,0
C002664,Premium,999,2025-09-24,,1,1
C002665,Basic,199,2025-03-05,,1,1
C002666,Standard,499,2024-09-01,,1,1
C002667,Basic,199,2025-03-11,,1,1
C002668,Premium,999,2024-09-30,2025-02-24,0,0
C002669,Standard,499,2025-09-21,,1,1
C002670,Standard,499,2024-10-30,2025-01-24,0,0
C002671,Standard,499,2025-10-11,,1,1
C002672,Standard,499,2024-08-29,,1,1
C002673,Premium,999,2025-05-16,,1,1
C002674,Standard,499,2024-12-30,,1,1
C002675,Standard,499,2024-11-03,,1,1
C002676,Basic,199,2024-07-16,,1,1
C002677,Standard,499,2024-11-21,,1,1
C002678,Premium,999,2024-07-15,,1,0
C002679,Standard,499,2024-12-18,,1,1
C002680,Basic,199,2025-11-24,,1,0
C002681,Basic,199,2025-06-24,,1,1
C002682,Basic,199,2025-03-26,,1,0
C002683,Basic,199,2024-12-21,,1,1
C002684,Premium,999,2025-07-19,,1,0
C002685,Premium,999,2024-11-10,,1,0
C002686,Basic,199,2025-04-05,2025-10-18,0,0
C002687,Basic,199,2024-11-01,,1,1
C002688,Standard,499,2024-08-03,,1,1
C002689,Standard,499,2025-06-12,,1,1
C002690,Basic,199,2025-09-16,,1,1
C002691,Basic,199,2025-04-08,2025-09-01,0,0
C002692,Basic,199,2024-09-07,,1,1
C002693,Basic,199,2025-03-30,,1,1
C002694,Standard,499,2024-09-20,,1,0
C002695,Basic,199,2025-11-24,,1,1
C002696,Standard,499,2025-10-13,,1,1
C002697,Premium,999,2025-07-07,2025-09-25,0,0
C002698,Premium,999,2024-08-29,,1,1
C002699,Standard,499,2025-11-27,2025-12-07,0,0
C002700,Basic,199,2024-12-21,,1,1
C002701,Premium,999,2025-07-15,,1,1
C002702,Standard,499,2024-12-12,,1,1
C002703,Standard,499,2025-03-22,2025-11-18,0,0
C002704,Premium,999,2024-10-17,2025-02-26,0,0
C002705,Basic,199,2024-10-30,,1,1
C002706,Basic,199,2025-02-22,,1,1
C002707,Basic,199,2024-07-06,,1,1
C002708,Basic,199,2024-08-18,2025-03-28,0,0
C002709,Basic,199,2024-07-16,,1,1
C002710,Premium,999,2025-03-11,,1,1
C002711,Basic,199,2024-08-20,,1,0
C002712,Basic,199,2025-10-30,,1,0
C002713,Standard,499,2025-07-11,,1,1
C002714,Standard,499,2025-07-31,,1,0
C002715,Premium,999,2024-12-04,,1,1
C002716,Standard,499,2025-01-03,,1,1
C002717,Basic,199,2024-08-09,,1,0
C002718,Basic,199,2025-09-06,,1,1
C002719,Basic,199,2025-02-18,,1,1
C002720,Standard,499,2025-05-29,2025-10-18,0,0
C002721,Standard,499,2025-03-15,2025-05-21,0,0
C002722,Standard,499,2025-09-03,2025-12-12,0,0
C002723,Basic,199,2025-05-27,,1,1
C002724,Standard,499,2025-04-07,,1,1
C002725,Premium,999,2024-09-21,,1,1
C002726,Standard,499,2025-07-20,,1,1
C002727,Premium,999,2024-11-03,,1,1
C002728,Premium,999,2025-11-30,2025-12-29,0,0
C002729,Standard,499,2024-08-26,2025-05-06,0,0
C002730,Standard,499,2025-01-03,,1,0
C002731,Standard,499,2025-02-17,2025-06-01,0,0
C002732,Basic,199,2024-08-20,,1,1
C002733,Basic,199,2025-08-18,,1,1
C002734,Basic,199,2024-09-12,,1,1
C002735,Basic,199,2025-10-23,,1,1
C002736,Standard,499,2025-04-19,,1,1
C002737,Basic,199,2025-05-18,2025-10-05,0,0
C002738,Standard,499,2025-06-04,,1,1
C002739,Basic,199,2024-09-30,,1,1
C002740,Basic,199,2025-10-14,,1,1
C002741,Basic,199,2024-07-12,,1,0
C002742,Basic,199,2025-07-16,,1,1
C002743,Standard,499,2025-01-25,,1,1
C002744,Premium,999,2025-04-28,,1,1
C002745,Basic,199,2025-05-11,,1,1
C002746,Standard,499,2025-03-09,,1,1
C002747,Standard,499,2025-10-22,,1,1
C002748,Basic,199,2025-07-16,,1,0
C002749,Standard,499,2025-11-21,2025-12-25,0,0
C002750,Basic,199,2025-01-20,,1,0
C002751,Basic,199,2025-03-12,,1,1
C002752,Standard,499,2024-12-05,,1,1
C002753,Premium,999,2024-07-10,,1,1
C002754,Standard,499,2025-08-27,,1,1
C002755,Premium,999,2024-07-28,2025-03-13,0,0
C002756,Basic,199,2025-02-27,,1,0
C002757,Basic,199,2025-06-23,,1,1
C002758,Basic,199,2024-07-13,2025-02-19,0,0
C002759,Standard,499,2025-06-12,2025-09-19,0,0
C002760,Premium,999,2024-07-05,2025-03-26,0,0
C002761,Basic,199,2025-07-24,,1,1
C002762,Basic,199,2025-05-14,,1,1
C002763,Standard,499,2024-10-18,2025-02-24,0,0
C002764,Basic,199,2025-01-30,2025-08-31,0,0
C002765,Basic,199,2025-03-04,,1,0
C002766,Standard,499,2025-09-06,2025-12-24,0,0
C002767,Basic,199,2025-11-19,,1,1
C002768,Premium,999,2024-09-03,2025-03-23,0,0
C002769,Basic,199,2024-11-26,,1,1
C002770,Basic,199,2025-04-16,,1,1
C002771,Basic,199,2024-10-07,2025-01-10,0,0
C002772,Standard,499,2024-08-17,2024-10-02,0,0
C002773,Premium,999,2025-02-26,2025-04-27,0,0
C002774,Premium,999,2025-08-30,,1,1
C002775,Basic,199,2025-07-20,,1,1
C002776,Standard,499,2025-10-16,,1,0
C002777,Premium,999,2024-09-28,2025-03-20,0,0
C002778,Premium,999,2024-10-09,,1,1
C002779,Standard,499,2024-11-17,,1,0
C002780,Basic,199,2025-08-11,,1,1
C002781,Basic,199,2024-09-18,2024-12-26,0,0
C002782,Premium,999,2024-09-05,,1,1
C002783,Standard,499,2025-09-22,2025-12-17,0,0
C002784,Premium,999,2024-11-14,,1,0
C002785,Premium,999,2025-03-03,,1,1
C002786,Standard,499,2025-04-28,,1,1
C002787,Standard,499,2025-03-28,,1,1
C002788,Basic,199,2025-05-22,,1,1
C002789,Basic,199,2025-08-10,,1,1
C002790,Standard,499,2025-06-03,,1,0
C002791,Basic,199,2025-05-25,2025-12-16,0,0
C002792,Basic,199,2025-10-10,,1,1
C002793,Standard,499,2025-04-08,,1,1
C002794,Standard,499,2025-02-28,2025-10-30,0,0
C002795,Basic,199,2024-09-18,2025-01-13,0,0
C002796,Premium,999,2025-01-27,,1,1
C002797,Basic,199,2024-11-20,,1,1
C002798,Standard,499,2024-10-23,,1,1
C002799,Standard,499,2024-12-10,,1,1
C002800,Premium,999,2024-10-20,,1,0
C002801,Basic,199,2024-12-19,2025-07-12,0,0
C002802,Standard,499,2025-10-07,,1,0
C002803,Standard,499,2025-10-24,,1,1
C002804,Standard,499,2025-05-21,,1,1
C002805,Standard,499,2025-08-24,2025-12-02,0,0
C002806,Basic,199,2024-11-04,,1,1
C002807,Basic,199,2025-07-05,2025-12-11,0,0
C002808,Premium,999,2025-02-01,,1,1
C002809,Premium,999,2025-10-09,,1,0
C002810,Premium,999,2025-05-15,,1,1
C002811,Basic,199,2025-10-21,,1,1
C002812,Premium,999,2025-04-01,,1,1
C002813,Standard,499,2024-11-03,2025-02-21,0,0
C002814,Standard,499,2024-10-04,,1,1
C002815,Premium,999,2024-12-12,,1,1
C002816,Basic,199,2025-05-11,,1,1
C002817,Standard,499,2024-08-14,,1,1
C002818,Standard,499,2025-02-09,,1,0
C002819,Basic,199,2025-06-04,,1,1
C002820,Basic,199,2024-12-02,,1,1
C002821,Premium,999,2024-10-05,,1,1
C002822,Standard,499,2025-03-15,,1,1
C002823,Standard,499,2025-07-03,2025-10-28,0,0
C002824,Basic,199,2025-08-13,2025-12-28,0,0
C002825,Premium,999,2024-08-23,,1,0
C002826,Standard,499,2025-05-06,,1,1
C002827,Basic,199,2025-03-27,,1,1
C002828,Basic,199,2024-12-29,,1,1
C002829,Standard,499,2024-08-04,,1,1
C002830,Basic,199,2025-08-22,,1,1
C002831,Basic,199,2025-10-10,,1,1
C002832,Standard,499,2025-03-16,2025-11-11,0,0
C002833,Basic,199,2024-10-08,,1,0
C002834,Basic,199,2025-10-20,2025-12-15,0,0
C002835,Premium,999,2024-10-16,,1,1
C002836,Standard,499,2024-11-24,,1,1
C002837,Standard,499,2024-11-05,,1,1
C002838,Standard,499,2024-07-16,,1,1
C002839,Basic,199,2024-09-05,,1,1
C002840,Premium,999,2025-02-16,,1,1
C002841,Basic,199,2024-11-14,2025-04-03,0,0
C002842,Standard,499,2025-01-22,,1,0
C002843,Basic,199,2025-08-18,,1,0
C002844,Standard,499,2025-07-20,,1,1
C002845,Basic,199,2024-09-28,,1,0
C002846,Basic,199,2025-03-26,,1,0
C002847,Basic,199,2024-09-18,2025-06-17,0,0
C002848,Premium,999,2024-07-26,,1,1
C002849,Premium,999,2024-09-08,,1,1
C002850,Basic,199,2025-01-22,,1,1
C002851,Premium,999,2025-10-01,,1,0
C002852,Premium,999,2024-11-12,,1,1
C002853,Premium,999,2024-10-06,,1,1
C002854,Premium,999,2025-06-08,2025-12-22,0,0
C002855,Basic,199,2024-11-06,,1,0
C002856,Basic,199,2024-08-16,2024-09-22,0,0
C002857,Standard,499,2025-10-19,2025-12-07,0,0
C002858,Standard,499,2024-08-24,,1,0
C002859,Standard,499,2024-12-23,2025-05-28,0,0
C002860,Basic,199,2025-09-20,,1,1
C002861,Standard,499,2025-08-12,,1,1
C002862,Standard,499,2025-11-24,,1,1
C002863,Premium,999,2024-08-03,,1,1
C002864,Basic,199,2025-07-30,2025-12-20,0,0
C002865,Basic,199,2025-09-13,,1,1
C002866,Standard,499,2024-12-27,,1,1
C002867,Basic,199,2025-07-01,,1,0
C002868,Basic,199,2025-02-08,,1,1
C002869,Standard,499,2025-01-11,2025-09-20,0,0
C002870,Basic,199,2025-04-11,,1,1
C002871,Standard,499,2025-04-16,,1,1
C002872,Basic,199,2025-10-03,,1,1
C002873,Basic,199,2024-12-03,,1,1
C002874,Basic,199,2024-08-08,,1,1
C002875,Premium,999,2025-03-12,,1,1
C002876,Basic,199,2025-05-02,,1,1
C002877,Standard,499,2025-11-26,,1,1
C002878,Basic,199,2025-08-29,,1,1
C002879,Basic,199,2025-11-06,,1,1
C002880,Basic,199,2024-09-04,2025-01-25,0,0
C002881,Premium,999,2024-10-01,,1,1
C002882,Standard,499,2025-04-16,2025-07-31,0,0
C002883,Basic,199,2025-07-31,,1,1
C002884,Basic,199,2024-11-21,,1,1
C002885,Premium,999,2025-09-06,,1,0
C002886,Standard,499,2025-01-24,2025-02-25,0,0
C002887,Basic,199,2025-03-16,2025-11-14,0,0
C002888,Standard,499,2024-07-23,,1,1
C002889,Premium,999,2025-07-30,,1,0
C002890,Basic,199,2025-07-06,,1,1
C002891,Premium,999,2025-11-07,2025-12-29,0,0
C002892,Basic,199,2025-11-12,2025-12-15,0,0
C002893,Basic,199,2025-06-21,,1,1
C002894,Standard,499,2025-11-30,,1,0
C002895,Premium,999,2025-05-29,,1,1
C002896,Basic,199,2025-08-05,,1,1
C002897,Standard,499,2025-04-06,2025-12-29,0,0
C002898,Standard,499,2025-01-04,,1,1
C002899,Basic,199,2024-07-30,2025-04-03,0,0
C002900,Standard,499,2025-05-26,,1,1
C002901,Standard,499,2025-02-13,,1,1
C002902,Premium,999,2024-08-03,,1,0
C002903,Basic,199,2025-04-17,,1,1
C002904,Standard,499,2024-09-01,,1,1
C002905,Basic,199,2025-10-30,,1,1
C002906,Premium,999,2025-07-05,,1,0
C002907,Premium,999,2025-02-27,,1,1
C002908,Premium,999,2024-12-14,2025-08-02,0,0
C002909,Premium,999,2024-10-14,,1,1
C002910,Standard,499,2025-03-14,,1,1
C002911,Premium,999,2025-03-07,,1,1
C002912,Premium,999,2025-04-02,,1,0
C002913,Standard,499,2024-08-30,2025-06-01,0,0
C002914,Basic,199,2025-02-13,,1,0
C002915,Standard,499,2025-08-05,2025-10-24,0,0
C002916,Basic,199,2025-07-02,,1,0
C002917,Standard,499,2024-12-28,,1,1
C002918,Standard,499,2024-12-31,,1,1
C002919,Premium,999,2025-03-03,,1,1
C002920,Basic,199,2025-05-25,,1,1
C002921,Basic,199,2025-07-06,,1,0
C002922,Basic,199,2024-08-01,,1,1
C002923,Standard,499,2025-06-29,,1,1
C002924,Standard,499,2024-11-26,,1,1
C002925,Basic,199,2025-01-12,2025-09-30,0,0
C002926,Basic,199,2025-11-20,2025-12-23,0,0
C002927,Basic,199,2025-05-16,,1,1
C002928,Premium,999,2024-12-30,2025-03-12,0,0
C002929,Basic,199,2025-11-18,,1,1
C002930,Basic,199,2024-08-11,,1,1
C002931,Premium,999,2024-10-04,,1,1
C002932,Basic,199,2024-08-30,,1,1
C002933,Basic,199,2025-02-27,,1,1
C002934,Standard,499,2025-02-13,,1,1
C002935,Standard,499,2024-07-24,,1,1
C002936,Premium,999,2025-11-05,,1,0
C002937,Premium,999,2024-07-04,,1,1
C002938,Basic,199,2025-06-08,,1,0
C002939,Basic,199,2025-01-26,2025-03-03,0,0
C002940,Basic,199,2024-11-14,,1,1
C002941,Basic,199,2025-06-17,,1,1
C002942,Basic,199,2025-01-01,,1,1
C002943,Standard,499,2025-05-31,2025-12-24,0,0
C002944,Premium,999,2024-09-02,,1,0
C002945,Premium,999,2024-07-26,,1,0
C002946,Basic,199,2024-12-02,2025-03-09,0,0
C002947,Standard,499,2024-11-26,,1,1
C002948,Basic,199,2024-10-25,,1,0
C002949,Standard,499,2025-07-12,,1,1
C002950,Basic,199,2024-09-16,,1,1
C002951,Basic,199,2025-07-21,2025-12-21,0,0
C002952,Basic,199,2025-08-13,2025-12-10,0,0
C002953,Standard,499,2024-10-15,,1,0
C002954,Basic,199,2025-06-13,,1,1
C002955,Basic,199,2025-05-09,,1,1
C002956,Basic,199,2025-05-30,2025-08-14,0,0
C002957,Basic,199,2024-11-20,,1,0
C002958,Standard,499,2024-12-12,2025-01-19,0,0
C002959,Standard,499,2025-09-24,,1,1
C002960,Standard,499,2025-11-14,2025-12-09,0,0
C002961,Standard,499,2025-05-24,,1,1
C002962,Basic,199,2024-12-29,,1,1
C002963,Premium,999,2025-07-04,,1,1
C002964,Basic,199,2025-02-17,,1,1
C002965,Basic,199,2024-12-30,,1,0
C002966,Basic,199,2025-07-26,,1,1
C002967,Standard,499,2025-05-14,,1,0
C002968,Premium,999,2025-05-01,,1,1
C002969,Premium,999,2024-11-11,,1,1
C002970,Premium,999,2025-01-01,,1,1
C002971,Standard,499,2024-07-05,,1,1
C002972,Standard,499,2025-08-08,,1,1
C002973,Premium,999,2024-08-06,2025-02-08,0,0
C002974,Basic,199,2025-01-06,,1,0
C002975,Premium,999,2025-05-25,,1,1
C002976,Basic,199,2025-02-15,,1,0
C002977,Basic,199,2024-10-18,,1,1
C002978,Basic,199,2025-11-24,,1,0
C002979,Premium,999,2024-11-25,,1,0
C002980,Standard,499,2025-06-08,,1,1
C002981,Premium,999,2024-09-21,2025-01-11,0,0
C002982,Standard,499,2025-03-04,,1,0
C002983,Basic,199,2025-06-24,,1,1
C002984,Basic,199,2025-05-27,,1,1
C002985,Standard,499,2024-12-22,,1,1
C002986,Standard,499,2024-10-02,,1,0
C002987,Basic,199,2025-06-12,2025-12-03,0,0
C002988,Basic,199,2025-10-04,,1,1
C002989,Standard,499,2024-07-15,,1,1
C002990,Premium,999,2025-04-01,,1,1
C002991,Basic,199,2025-02-03,2025-03-17,0,0
C002992,Standard,499,2025-03-16,,1,1
C002993,Standard,499,2024-09-11,,1,1
C002994,Basic,199,2025-06-27,,1,1
C002995,Standard,499,2025-03-23,2025-12-10,0,0
C002996,Basic,199,2024-10-22,,1,1
C002997,Premium,999,2024-07-05,,1,1
C002998,Premium,999,2024-08-22,,1,1
C002999,Premium,999,2025-08-03,,1,0
C003000,Basic,199,2025-09-25,,1,1
C003001,Premium,999,2025-09-06,,1,1
C003002,Premium,999,2024-12-21,2025-09-14,0,0
C003003,Standard,499,2025-08-31,,1,0
C003004,Basic,199,2025-11-20,,1,1
C003005,Premium,999,2025-07-26,,1,1
C003006,Standard,499,2025-06-28,,1,1
C003007,Basic,199,2025-07-23,,1,1
C003008,Standard,499,2024-10-15,2025-01-23,0,0
C003009,Standard,499,2025-11-06,,1,1
C003010,Basic,199,2025-02-19,,1,1
C003011,Basic,199,2024-12-17,2025-08-11,0,0
C003012,Basic,199,2025-10-09,,1,1
C003013,Basic,199,2024-09-17,2025-01-19,0,0
C003014,Standard,499,2024-08-07,,1,1
C003015,Standard,499,2025-05-01,2025-12-06,0,0
C003016,Premium,999,2024-07-24,2025-04-17,0,0
C003017,Basic,199,2025-05-26,,1,0
C003018,Basic,199,2025-03-28,,1,1
C003019,Premium,999,2024-10-19,2024-11-18,0,0
C003020,Basic,199,2024-09-17,,1,1
C003021,Basic,199,2025-06-19,,1,1
C003022,Basic,199,2024-12-25,,1,0
C003023,Basic,199,2025-07-23,,1,1
C003024,Premium,999,2024-12-15,,1,0
C003025,Basic,199,2024-09-18,,1,1
C003026,Standard,499,2024-10-07,,1,0
C003027,Standard,499,2025-06-15,,1,1
C003028,Premium,999,2025-11-10,,1,0
C003029,Premium,999,2024-08-04,,1,0
C003030,Standard,499,2025-09-18,,1,1
C003031,Standard,499,2024-12-19,,1,1
C003032,Premium,999,2025-09-21,,1,1
C003033,Basic,199,2024-12-11,,1,1
C003034,Basic,199,2024-08-27,,1,0
C003035,Basic,199,2024-10-15,,1,1
C003036,Basic,199,2025-06-08,,1,1
C003037,Standard,499,2025-01-30,,1,1
C003038,Premium,999,2025-01-14,,1,0
C003039,Basic,199,2025-08-27,,1,0
C003040,Premium,999,2025-04-01,,1,1
C003041,Basic,199,2025-04-18,,1,1
C003042,Standard,499,2025-05-04,,1,1
C003043,Basic,199,2025-03-04,,1,1
C003044,Standard,499,2024-10-10,2024-12-15,0,0
C003045,Standard,499,2024-08-23,,1,1
C003046,Premium,999,2025-08-10,,1,0
C003047,Basic,199,2025-11-18,,1,1
C003048,Standard,499,2024-12-08,2025-07-23,0,0
C003049,Standard,499,2024-08-28,,1,1
C003050,Standard,499,2025-07-08,,1,1
C003051,Basic,199,2024-07-07,2025-01-23,0,0
C003052,Basic,199,2025-09-14,,1,1
C003053,Standard,499,2024-10-01,,1,1
C003054,Standard,499,2025-05-01,,1,0
C003055,Basic,199,2025-11-07,,1,1
C003056,Standard,499,2025-01-24,,1,0
C003057,Basic,199,2024-10-11,,1,0
C003058,Standard,499,2024-07-30,,1,1
C003059,Basic,199,2025-01-31,2025-03-18,0,0
C003060,Basic,199,2024-12-25,2025-06-24,0,0
C003061,Standard,499,2025-04-28,,1,1
C003062,Standard,499,2024-09-25,,1,1
C003063,Premium,999,2025-10-31,,1,1
C003064,Standard,499,2024-10-30,,1,1
C003065,Basic,199,2025-05-15,,1,1
C003066,Basic,199,2025-08-15,2025-12-06,0,0
C003067,Basic,199,2025-10-29,,1,1
C003068,Premium,999,2025-11-16,,1,1
C003069,Standard,499,2025-04-01,,1,1
C003070,Standard,499,2024-10-05,,1,1
C003071,Standard,499,2025-08-04,,1,0
C003072,Standard,499,2025-01-09,,1,1
C003073,Standard,499,2025-07-18,,1,1
C003074,Standard,499,2025-07-29,2025-12-08,0,0
C003075,Basic,199,2025-07-17,,1,0
C003076,Basic,199,2025-01-11,,1,0
C003077,Basic,199,2025-10-03,,1,1
C003078,Premium,999,2024-08-18,2025-01-01,0,0
C003079,Basic,199,2025-03-30,,1,0
C003080,Premium,999,2025-09-27,,1,1
C003081,Standard,499,2025-10-23,,1,1
C003082,Basic,199,2025-03-30,,1,1
C003083,Standard,499,2025-02-20,2025-05-02,0,0
C003084,Basic,199,2025-04-05,,1,1
C003085,Basic,199,2024-09-05,,1,1
C003086,Premium,999,2024-12-05,,1,1
C003087,Basic,199,2024-10-11,,1,0
C003088,Premium,999,2024-09-29,,1,1
C003089,Standard,499,2025-06-21,,1,1
C003090,Premium,999,2025-08-31,2025-12-07,0,0
C003091,Basic,199,2025-02-21,2025-04-20,0,0
C003092,Premium,999,2024-09-04,,1,1
C003093,Basic,199,2025-08-04,,1,1
C003094,Premium,999,2025-09-05,,1,0
C003095,Standard,499,2025-11-02,,1,0
C003096,Standard,499,2025-03-02,,1,1
C003097,Standard,499,2025-11-03,2025-12-01,0,0
C003098,Basic,199,2025-05-06,,1,1
C003099,Basic,199,2024-09-22,2025-04-26,0,0
C003100,Standard,499,2025-08-12,,1,0
C003101,Premium,999,2024-08-08,2024-10-03,0,0
C003102,Premium,999,2025-11-30,,1,0
C003103,Premium,999,2024-12-01,,1,1
