customer_id,churn,churn_date,churn_reason
C002625,0,,
C002626,0,,
C002627,0,,
C002628,0,,
C002629,0,,
C002630,0,,
C002631,0,,
C002632,0,,
C002633,0,,
C002634,1,2025-12-05,Better offer elsewhere
C002635,0,,
C002636,0,,
C002637,0,,
C002638,0,,
C002639,0,,
C002640,0,,
C002641,0,,
C002642,1,2025-06-03,Financial constraints
C002643,0,,
C002644,0,,
C002645,1,2025-01-31,Poor content quality
C002646,0,,
C002647,0,,
C002648,0,,
C002649,0,,
C002650,0,,
C002651,0,,
C002652,0,,
C002653,0,,
C002654,0,,
C002655,1,2025-06-11,Bad customer service
C002656,1,2025-11-29,Poor content quality
C002657,0,,
C002658,0,,
C002659,0,,
C002660,0,,
C002661,1,2025-12-24,Switched to competitor
C002662,0,,
C002663,1,2025-11-29,Better offer elsewhere
C002664,0,,
C002665,0,,
C002666,0,,
C002667,0,,
C002668,1,2025-02-24,Price too high
C002669,0,,
C002670,1,2025-01-24,Poor content quality
C002671,0,,
C002672,0,,
C002673,0,,
C002674,0,,
C002675,0,,
C002676,0,,
C002677,0,,
C002678,0,,
C002679,0,,
C002680,0,,
C002681,0,,
C002682,0,,
C002683,0,,
C002684,0,,
C002685,0,,
C002686,1,2025-10-18,Financial constraints
C002687,0,,
C002688,0,,
C002689,0,,
C002690,0,,
C002691,1,2025-09-01,Technical issues
C002692,0,,
C002693,0,,
C002694,0,,
C002695,0,,
C002696,0,,
C002697,1,2025-09-25,Technical issues
C002698,0,,
C002699,1,2025-12-07,Poor content quality
C002700,0,,
C002701,0,,
C002702,0,,
C002703,1,2025-11-18,Financial constraints
C002704,1,2025-02-26,Switched to competitor
C002705,0,,
C002706,0,,
C002707,0,,
C002708,1,2025-03-28,Better offer elsewhere
C002709,0,,
C002710,0,,
C002711,0,,
C002712,0,,
C002713,0,,
C002714,0,,
C002715,0,,
C002716,0,,
C002717,0,,
C002718,0,,
C002719,0,,
C002720,1,2025-10-18,Better offer elsewhere
C002721,1,2025-05-21,Poor content quality
C002722,1,2025-12-12,Technical issues
C002723,0,,
C002724,0,,
C002725,0,,
C002726,0,,
C002727,0,,
C002728,1,2025-12-29,Price too high
C002729,1,2025-05-06,Not using enough
C002730,0,,
C002731,1,2025-06-01,Switched to competitor
C002732,0,,
C002733,0,,
C002734,0,,
C002735,0,,
C002736,0,,
C002737,1,2025-10-05,Price too high
C002738,0,,
C002739,0,,
C002740,0,,
C002741,0,,
C002742,0,,
C002743,0,,
C002744,0,,
C002745,0,,
C002746,0,,
C002747,0,,
C002748,0,,
C002749,1,2025-12-25,Bad customer service
C002750,0,,
C002751,0,,
C002752,0,,
C002753,0,,
C002754,0,,
C002755,1,2025-03-13,Technical issues
C002756,0,,
C002757,0,,
C002758,1,2025-02-19,Technical issues
C002759,1,2025-09-19,Poor content quality
C002760,1,2025-03-26,Switched to competitor
C002761,0,,
C002762,0,,
C002763,1,2025-02-24,Financial constraints
C002764,1,2025-08-31,Financial constraints
C002765,0,,
C002766,1,2025-12-24,Switched to competitor
C002767,0,,
C002768,1,2025-03-23,Bad customer service
C002769,0,,
C002770,0,,
C002771,1,2025-01-10,Technical issues
C002772,1,2024-10-02,Poor content quality
C002773,1,2025-04-27,Bad customer service
C002774,0,,
C002775,0,,
C002776,0,,
C002777,1,2025-03-20,Price too high
C002778,0,,
C002779,0,,
C002780,0,,
C002781,1,2024-12-26,Price too high
C002782,0,,
C002783,1,2025-12-17,Price too high
C002784,0,,
C002785,0,,
C002786,0,,
C002787,0,,
C002788,0,,
C002789,0,,
C002790,0,,
C002791,1,2025-12-16,Switched to competitor
C002792,0,,
C002793,0,,
C002794,1,2025-10-30,Technical issues
C002795,1,2025-01-13,Price too high
C002796,0,,
C002797,0,,
C002798,0,,
C002799,0,,
C002800,0,,
C002801,1,2025-07-12,Financial constraints
C002802,0,,
C002803,0,,
C002804,0,,
C002805,1,2025-12-02,Switched to competitor
C002806,0,,
C002807,1,2025-12-11,Not using enough
C002808,0,,
C002809,0,,
C002810,0,,
C002811,0,,
C002812,0,,
C002813,1,2025-02-21,Price too high
C002814,0,,
C002815,0,,
C002816,0,,
C002817,0,,
C002818,0,,
C002819,0,,
C002820,0,,
C002821,0,,
C002822,0,,
C002823,1,2025-10-28,Technical issues
C002824,1,2025-12-28,Not using enough
C002825,0,,
C002826,0,,
C002827,0,,
C002828,0,,
C002829,0,,
C002830,0,,
C002831,0,,
C002832,1,2025-11-11,Bad customer service
C002833,0,,
C002834,1,2025-12-15,Switched to competitor
C002835,0,,
C002836,0,,
C002837,0,,
C002838,0,,
C002839,0,,
C002840,0,,
C002841,1,2025-04-03,Financial constraints
C002842,0,,
C002843,0,,
C002844,0,,
C002845,0,,
C002846,0,,
C002847,1,2025-06-17,Better offer elsewhere
C002848,0,,
C002849,0,,
C002850,0,,
C002851,0,,
C002852,0,,
C002853,0,,
C002854,1,2025-12-22,Switched to competitor
C002855,0,,
C002856,1,2024-09-22,Technical issues
C002857,1,2025-12-07,Not using enough
C002858,0,,
C002859,1,2025-05-28,Price too high
C002860,0,,
C002861,0,,
C002862,0,,
C002863,0,,
C002864,1,2025-12-20,Poor content quality
C002865,0,,
C002866,0,,
C002867,0,,
C002868,0,,
C002869,1,2025-09-20,Technical issues
C002870,0,,
C002871,0,,
C002872,0,,
C002873,0,,
C002874,0,,
C002875,0,,
C002876,0,,
C002877,0,,
C002878,0,,
C002879,0,,
C002880,1,2025-01-25,Technical issues
C002881,0,,
C002882,1,2025-07-31,Better offer elsewhere
C002883,0,,
C002884,0,,
C002885,0,,
C002886,1,2025-02-25,Switched to competitor
C002887,1,2025-11-14,Poor content quality
C002888,0,,
C002889,0,,
C002890,0,,
C002891,1,2025-12-29,Better offer elsewhere
C002892,1,2025-12-15,Poor content quality
C002893,0,,
C002894,0,,
C002895,0,,
C002896,0,,
C002897,1,2025-12-29,Technical issues
C002898,0,,
C002899,1,2025-04-03,Not using enough
C002900,0,,
C002901,0,,
C002902,0,,
C002903,0,,
C002904,0,,
C002905,0,,
C002906,0,,
C002907,0,,
C002908,1,2025-08-02,Technical issues
C002909,0,,
C002910,0,,
C002911,0,,
C002912,0,,
C002913,1,2025-06-01,Better offer elsewhere
C002914,0,,
C002915,1,2025-10-24,Technical issues
C002916,0,,
C002917,0,,
C002918,0,,
C002919,0,,
C002920,0,,
C002921,0,,
C002922,0,,
C002923,0,,
C002924,0,,
C002925,1,2025-09-30,Technical issues
C002926,1,2025-12-23,Technical issues
C002927,0,,
C002928,1,2025-03-12,Bad customer service
C002929,0,,
C002930,0,,
C002931,0,,
C002932,0,,
C002933,0,,
C002934,0,,
C002935,0,,
C002936,0,,
C002937,0,,
C002938,0,,
C002939,1,2025-03-03,Price too high
C002940,0,,
C002941,0,,
C002942,0,,
C002943,1,2025-12-24,Switched to competitor
C002944,0,,
C002945,0,,
C002946,1,2025-03-09,Financial constraints
C002947,0,,
C002948,0,,
C002949,0,,
C002950,0,,
C002951,1,2025-12-21,Technical issues
C002952,1,2025-12-10,Poor content quality
C002953,0,,
C002954,0,,
C002955,0,,
C002956,1,2025-08-14,Bad customer service
C002957,0,,
C002958,1,2025-01-19,Poor content quality
C002959,0,,
C002960,1,2025-12-09,Better offer elsewhere
C002961,0,,
C002962,0,,
C002963,0,,
C002964,0,,
C002965,0,,
C002966,0,,
C002967,0,,
C002968,0,,
C002969,0,,
C002970,0,,
C002971,0,,
C002972,0,,
C002973,1,2025-02-08,Financial constraints
C002974,0,,
C002975,0,,
C002976,0,,
C002977,0,,
C002978,0,,
C002979,0,,
C002980,0,,
C002981,1,2025-01-11,Switched to competitor
C002982,0,,
C002983,0,,
C002984,0,,
C002985,0,,
C002986,0,,
C002987,1,2025-12-03,Price too high
C002988,0,,
C002989,0,,
C002990,0,,
C002991,1,2025-03-17,Switched to competitor
C002992,0,,
C002993,0,,
C002994,0,,
C002995,1,2025-12-10,Bad customer service
C002996,0,,
C002997,0,,
C002998,0,,
C002999,0,,
C003000,0,,
C003001,0,,
C003002,1,2025-09-14,Technical issues
C003003,0,,
C003004,0,,
C003005,0,,
C003006,0,,
C003007,0,,
C003008,1,2025-01-23,Financial constraints
C003009,0,,
C003010,0,,
C003011,1,2025-08-11,Poor content quality
C003012,0,,
C003013,1,2025-01-19,Price too high
C003014,0,,
C003015,1,2025-12-06,Not using enough
C003016,1,2025-04-17,Better offer elsewhere
C003017,0,,
C003018,0,,
C003019,1,2024-11-18,Technical issues
C003020,0,,
C003021,0,,
C003022,0,,
C003023,0,,
C003024,0,,
C003025,0,,
C003026,0,,
C003027,0,,
C003028,0,,
C003029,0,,
C003030,0,,
C003031,0,,
C003032,0,,
C003033,0,,
C003034,0,,
C003035,0,,
C003036,0,,
C003037,0,,
C003038,0,,
C003039,0,,
C003040,0,,
C003041,0,,
C003042,0,,
C003043,0,,
C003044,1,2024-12-15,Technical issues
C003045,0,,
C003046,0,,
C003047,0,,
C003048,1,2025-07-23,Technical issues
C003049,0,,
C003050,0,,
C003051,1,2025-01-23,Poor content quality
C003052,0,,
C003053,0,,
C003054,0,,
C003055,0,,
C003056,0,,
C003057,0,,
C003058,0,,
C003059,1,2025-03-18,Price too high
C003060,1,2025-06-24,Price too high
C003061,0,,
C003062,0,,
C003063,0,,
C003064,0,,
C003065,0,,
C003066,1,2025-12-06,Financial constraints
C003067,0,,
C003068,0,,
C003069,0,,
C003070,0,,
C003071,0,,
C003072,0,,
C003073,0,,
C003074,1,2025-12-08,Switched to competitor
C003075,0,,
C003076,0,,
C003077,0,,
C003078,1,2025-01-01,Poor content quality
C003079,0,,
C003080,0,,
C003081,0,,
C003082,0,,
C003083,1,2025-05-02,Not using enough
C003084,0,,
C003085,0,,
C003086,0,,
C003087,0,,
C003088,0,,
C003089,0,,
C003090,1,2025-12-07,Not using enough
C003091,1,2025-04-20,Switched to competitor
C003092,0,,
C003093,0,,
C003094,0,,
C003095,0,,
C003096,0,,
C003097,1,2025-12-01,Bad customer service
C003098,0,,
C003099,1,2025-04-26,Bad customer service
C003100,0,,
C003101,1,2024-10-03,Poor content quality
C003102,0,,
C003103,0,,
C003104,1,2025-01-29,Switched to competitor
C003105,1,2025-12-19,Bad customer service
C003106,0,,
C003107,0,,
C003108,0,,
C003109,1,2025-10-12,Financial constraints
C003110,0,,
C003111,0,,
C003112,0,,
C003113,0,,
C003114,0,,
C003115,0,,
C003116,0,,
C003117,0,,
C003118,0,,
C003119,0,,
C003120,0,,
C003121,0,,
C003122,0,,
C003123,0,,
C003124,0,,
C003125,0,,
C003126,0,,
C003127,0,,
C003128,1,2024-12-16,Not using enough
C003129,0,,
C003130,1,2025-07-09,Better offer elsewhere
C003131,1,2025-07-07,Price too high
C003132,0,,
C003133,0,,
C003134,1,2025-02-11,Bad customer service
C003135,0,,
C003136,0,,
C003137,0,,
C003138,0,,
C003139,0,,
C003140,0,,
C003141,0,,
C003142,0,,
C003143,1,2025-03-01,Price too high
C003144,0,,
C003145,0,,
C003146,0,,
C003147,0,,
C003148,0,,
C003149,1,2025-12-25,Financial constraints
C003150,0,,
C003151,0,,
C003152,0,,
C003153,0,,
C003154,1,2025-07-14,Price too high
C003155,1,2025-12-23,Better offer elsewhere
C003156,0,,
C003157,1,2025-09-10,Poor content quality
C003158,0,,
C003159,0,,
C003160,1,2025-12-07,Better offer elsewhere
C003161,0,,
C003162,0,,
C003163,0,,
C003164,0,,
C003165,1,2025-09-21,Switched to competitor
C003166,0,,
C003167,0,,
C003168,0,,
C003169,0,,
C003170,0,,
C003171,0,,
C003172,0,,
C003173,0,,
C003174,1,2025-12-20,Financial constraints
C003175,0,,
C003176,0,,
C003177,0,,
C003178,0,,
C003179,0,,
C003180,0,,
C003181,0,,
C003182,0,,
C003183,0,,
C003184,1,2025-07-26,Price too high
C003185,0,,
C003186,0,,
C003187,0,,
C003188,1,2025-08-29,Financial constraints
C003189,0,,
C003190,0,,
C003191,1,2025-06-07,Bad customer service
C003192,1,2025-12-22,Price too high
C003193,0,,
C003194,0,,
C003195,0,,
C003196,0,,
C003197,0,,
C003198,0,,
C003199,0,,
C003200,0,,
C003201,0,,
C003202,0,,
C003203,0,,
C003204,1,2025-02-27,Price too high
C003205,0,,
C003206,0,,
C003207,0,,
C003208,0,,
C003209,0,,
C003210,0,,
C003211,0,,
C003212,0,,
C003213,0,,
C003214,0,,
C003215,0,,
C003216,0,,
C003217,0,,
C003218,0,,
C003219,0,,
C003220,0,,
C003221,0,,
C003222,0,,
C003223,0,,
C003224,0,,
C003225,0,,
C003226,0,,
C003227,0,,
C003228,1,2025-04-21,Poor content quality
C003229,0,,
C003230,0,,
C003231,0,,
C003232,1,2025-12-19,Price too high
C003233,0,,
C003234,0,,
C003235,0,,
C003236,0,,
C003237,0,,
C003238,0,,
C003239,0,,
C003240,0,,
C003241,1,2025-07-04,Switched to competitor
C003242,1,2025-04-15,Poor content quality
C003243,1,2025-12-14,Poor content quality
C003244,0,,
C003245,0,,
C003246,0,,
C003247,0,,
C003248,0,,
C003249,0,,
C003250,0,,
C003251,0,,
C003252,1,2025-07-14,Better offer elsewhere
C003253,0,,
C003254,0,,
C003255,0,,
C003256,0,,
C003257,0,,
C003258,0,,
C003259,0,,
C003260,0,,
C003261,1,2025-08-21,Technical issues
C003262,0,,
C003263,0,,
C003264,0,,
C003265,0,,
C003266,0,,
C003267,0,,
C003268,1,2025-12-16,Not using enough
C003269,0,,
C003270,0,,
C003271,0,,
C003272,0,,
C003273,0,,
C003274,0,,
C003275,1,2025-12-11,Technical issues
C003276,0,,
C003277,1,2025-03-09,Bad customer service
C003278,0,,
C003279,0,,
C003280,1,2025-12-02,Not using enough
C003281,0,,
C003282,0,,
C003283,0,,
C003284,0,,
C003285,0,,
C003286,0,,
C003287,0,,
C003288,0,,
C003289,1,2025-12-28,Price too high
C003290,0,,
C003291,0,,
C003292,1,2025-09-28,Poor content quality
C003293,0,,
C003294,0,,
C003295,0,,
C003296,0,,
C003297,0,,
C003298,0,,
C003299,0,,
C003300,0,,
C003301,0,,
C003302,0,,
C003303,0,,
C003304,1,2025-12-02,Better offer elsewhere
C003305,1,2025-09-03,Switched to competitor
C003306,0,,
C003307,0,,
C003308,0,,
C003309,0,,
C003310,0,,
C003311,1,2025-12-13,Better offer elsewhere
C003312,1,2025-11-04,Financial constraints
C003313,0,,
C003314,0,,
C003315,1,2025-08-16,Switched to competitor
C003316,0,,
C003317,0,,
C003318,0,,
C003319,0,,
C003320,0,,
C003321,0,,
C003322,1,2024-12-24,Bad customer service
C003323,0,,
C003324,1,2025-12-27,Technical issues
C003325,1,2025-07-24,Better offer elsewhere
C003326,0,,
C003327,0,,
C003328,0,,
C003329,0,,
C003330,1,2025-07-13,Bad customer service
C003331,0,,
C003332,0,,
C003333,0,,
C003334,0,,
C003335,0,,
C003336,1,2025-12-03,Poor content quality
C003337,0,,
C003338,0,,
C003339,0,,
C003340,0,,
C003341,0,,
C003342,0,,
C003343,1,2025-10-10,Poor content quality
C003344,0,,
C003345,0,,
C003346,0,,
C003347,1,2025-12-10,Poor content quality
C003348,1,2025-04-02,Price too high
C003349,1,2025-12-18,Financial constraints
C003350,0,,
C003351,0,,
C003352,0,,
C003353,0,,
C003354,0,,
C003355,0,,
C003356,0,,
C003357,1,2025-05-09,Price too high
C003358,1,2024-11-24,Not using enough
C003359,1,2025-12-19,Bad customer service
C003360,0,,
C003361,1,2025-12-16,Not using enough
C003362,0,,
C003363,1,2025-10-31,Poor content quality
C003364,0,,
C003365,0,,
C003366,0,,
C003367,0,,
C003368,0,,
C003369,0,,
C003370,0,,
C003371,0,,
C003372,0,,
C003373,0,,
C003374,0,,
C003375,1,2025-08-03,Price too high
C003376,0,,
C003377,0,,
C003378,0,,
C003379,1,2025-11-17,Not using enough
C003380,0,,
C003381,0,,
C003382,1,2025-05-23,Not using enough
C003383,0,,
C003384,0,,
C003385,0,,
C003386,1,2024-09-03,Bad customer service
C003387,0,,
C003388,0,,
C003389,0,,
C003390,0,,
C003391,0,,
C003392,1,2025-04-04,Not using enough
C003393,1,2025-12-10,Switched to competitor
C003394,0,,
C003395,1,2025-06-26,Better offer elsewhere
C003396,0,,
C003397,0,,
C003398,0,,
C003399,0,,
C003400,0,,
C003401,1,2025-12-02,Poor content quality
C003402,0,,
C003403,0,,
C003404,0,,
C003405,0,,
C003406,0,,
C003407,0,,
C003408,0,,
C003409,0,,
C003410,0,,
C003411,0,,
C003412,0,,
C003413,0,,
C003414,0,,
C003415,0,,
C003416,0,,
C003417,0,,
C003418,0,,
C003419,0,,
C003420,0,,
C003421,0,,
C003422,0,,
C003423,0,,
C003424,1,2025-01-27,Not using enough
C003425,0,,
C003426,0,,
C003427,0,,
C003428,0,,
C003429,0,,
C003430,1,2025-04-19,Bad customer service
C003431,0,,
C003432,0,,
C003433,0,,
C003434,0,,
C003435,0,,
C003436,0,,
C003437,0,,
C003438,0,,
C003439,1,2025-05-29,Poor content quality
C003440,0,,
C003441,0,,
C003442,1,2025-04-27,Technical issues
C003443,0,,
C003444,1,2025-12-21,Price too high
C003445,0,,
C003446,1,2025-12-19,Bad customer service
C003447,1,2025-05-04,Switched to competitor
C003448,0,,
C003449,0,,
C003450,0,,
C003451,0,,
C003452,1,2025-04-21,Technical issues
C003453,1,2025-11-15,Not using enough
C003454,1,2025-11-28,Technical issues
C003455,0,,
C003456,0,,
C003457,1,2025-07-11,Financial constraints
C003458,0,,
C003459,1,2025-12-21,Price too high
C003460,0,,
C003461,0,,
C003462,0,,
C003463,0,,
C003464,1,2025-12-07,Switched to competitor
C003465,0,,
C003466,1,2025-11-15,Better offer elsewhere
C003467,0,,
C003468,0,,
C003469,0,,
C003470,0,,
C003471,0,,
C003472,0,,
C003473,1,2025-07-12,Financial constraints
C003474,0,,
C003475,0,,
C003476,0,,
C003477,1,2025-12-16,Switched to competitor
C003478,0,,
C003479,0,,
C003480,0,,
C003481,1,2024-11-25,Financial constraints
C003482,1,2025-03-06,Not using enough
C003483,0,,
C003484,0,,
C003485,1,2025-04-21,Poor content quality
C003486,0,,
C003487,0,,
C003488,0,,
C003489,1,2025-01-07,Better offer elsewhere
C003490,1,2025-07-25,Not using enough
C003491,0,,
C003492,0,,
C003493,0,,
C003494,0,,
C003495,0,,
C003496,1,2025-12-25,Switched to competitor
C003497,0,,
C003498,0,,
C003499,0,,
C003500,0,,
C003501,1,2025-05-03,Technical issues
C003502,0,,
C003503,0,,
C003504,0,,
C003505,0,,
C003506,0,,
C003507,0,,
C003508,0,,
C003509,0,,
C003510,0,,
C003511,0,,
C003512,1,2025-09-04,Financial constraints
C003513,0,,
C003514,0,,
C003515,0,,
C003516,1,2025-09-15,Financial constraints
C003517,1,2025-12-12,Poor content quality
C003518,1,2025-06-03,Switched to competitor
C003519,1,2025-06-04,Not using enough
C003520,0,,
C003521,0,,
C003522,0,,
C003523,1,2025-03-14,Price too high
C003524,1,2025-12-25,Bad customer service
C003525,0,,
C003526,0,,
C003527,0,,
C003528,1,2025-12-13,Price too high
C003529,0,,
C003530,0,,
C003531,0,,
C003532,0,,
C003533,0,,
C003534,0,,
C003535,1,2024-11-21,Not using enough
C003536,1,2025-11-19,Price too high
C003537,0,,
C003538,0,,
C003539,0,,
C003540,0,,
C003541,0,,
C003542,0,,
C003543,1,2025-12-26,Price too high
C003544,0,,
C003545,0,,
C003546,1,2025-12-16,Switched to competitor
C003547,0,,
C003548,0,,
C003549,0,,
C003550,1,2025-06-09,Technical issues
C003551,0,,
C003552,0,,
C003553,0,,
C003554,1,2025-10-29,Technical issues
C003555,0,,
C003556,0,,
C003557,0,,
C003558,1,2025-03-21,Technical issues
C003559,0,,
C003560,0,,
C003561,1,2025-10-08,Bad customer service
C003562,0,,
C003563,0,,
C003564,0,,
C003565,0,,
C003566,1,2025-06-29,Financial constraints
C003567,0,,
C003568,0,,
C003569,0,,
C003570,0,,
C003571,0,,
C003572,0,,
C003573,0,,
C003574,0,,
C003575,0,,
C003576,0,,
C003577,0,,
C003578,0,,
C003579,1,2025-12-06,Switched to competitor
C003580,0,,
C003581,0,,
C003582,0,,
C003583,1,2025-12-16,Poor content quality
C003584,0,,
C003585,0,,
C003586,0,,
C003587,0,,
C003588,0,,
C003589,0,,
C003590,0,,
C003591,0,,
C003592,0,,
C003593,0,,
C003594,0,,
C003595,1,2025-12-30,Price too high
C003596,0,,
C003597,0,,
C003598,1,2025-03-06,Poor content quality
C003599,0,,
C003600,1,2025-10-01,Poor content quality
C003601,0,,
C003602,1,2025-12-20,Not using enough
C003603,0,,
C003604,1,2025-07-25,Financial constraints
C003605,0,,
C003606,1,2025-12-02,Financial constraints
C003607,0,,
C003608,0,,
C003609,1,2025-06-29,Price too high
C003610,0,,
C003611,0,,
C003612,0,,
C003613,1,2025-10-12,Poor content quality
C003614,0,,
C003615,0,,
C003616,0,,
C003617,0,,
C003618,0,,
C003619,1,2025-07-04,Better offer elsewhere
C003620,0,,
C003621,1,2025-12-08,Technical issues
C003622,0,,
C003623,0,,
C003624,0,,
C003625,0,,
C003626,0,,
C003627,0,,
C003628,0,,
C003629,0,,
C003630,0,,
C003631,0,,
C003632,0,,
C003633,1,2025-04-25,Not using enough
C003634,1,2025-05-08,Not using enough
C003635,0,,
C003636,0,,
C003637,0,,
C003638,1,2025-04-09,Not using enough
C003639,0,,
C003640,0,,
C003641,0,,
C003642,0,,
C003643,0,,
C003644,0,,
C003645,0,,
C003646,1,2025-08-29,Not using enough
C003647,0,,
C003648,1,2024-10-14,Switched to competitor
C003649,0,,
C003650,1,2025-08-02,Better offer elsewhere
C003651,1,2025-11-11,Poor content quality
C003652,0,,
C003653,1,2025-12-11,Price too high
C003654,0,,
C003655,0,,
C003656,1,2025-09-20,Better offer elsewhere
C003657,0,,
C003658,0,,
C003659,0,,
C003660,1,2025-09-26,Not using enough
C003661,0,,
C003662,0,,
C003663,0,,
C003664,0,,
C003665,0,,
C003666,1,2025-11-13,Better offer elsewhere
C003667,0,,
C003668,0,,
C003669,0,,
C003670,0,,
C003671,0,,
C003672,0,,
C003673,1,2025-12-20,Better offer elsewhere
C003674,1,2025-02-05,Better offer elsewhere
C003675,1,2024-12-20,Poor content quality
C003676,0,,
C003677,0,,
C003678,0,,
C003679,0,,
C003680,0,,
C003681,0,,
C003682,0,,
C003683,0,,
C003684,0,,
C003685,1,2025-11-03,Price too high
C003686,0,,
C003687,0,,
C003688,0,,
C003689,0,,
C003690,0,,
C003691,0,,
C003692,0,,
C003693,0,,
C003694,0,,
C003695,0,,
C003696,0,,
C003697,0,,
C003698,0,,
C003699,0,,
C003700,0,,
C003701,0,,
C003702,0,,
C003703,0,,
C003704,0,,
C003705,0,,
C003706,0,,
C003707,1,2025-10-18,Switched to competitor
C003708,0,,
C003709,0,,
C003710,0,,
C003711,1,2025-09-11,Not using enough
C003712,0,,
C003713,1,2024-12-06,Switched to competitor
C003714,0,,
C003715,0,,
C003716,0,,
C003717,1,2024-09-27,Price too high
C003718,0,,
C003719,0,,
C003720,1,2025-08-08,Poor content quality
C003721,0,,
C003722,0,,
C003723,0,,
C003724,0,,
C003725,0,,
C003726,0,,
C003727,0,,
C003728,0,,
C003729,0,,
C003730,0,,
C003731,1,2025-12-09,Switched to competitor
C003732,0,,
C003733,0,,
C003734,0,,
C003735,0,,
C003736,0,,
C003737,0,,
C003738,0,,
C003739,0,,
C003740,0,,
C003741,0,,
C003742,0,,
C003743,1,2024-11-27,Poor content quality
C003744,0,,
C003745,1,2025-12-18,Price too high
C003746,0,,
C003747,1,2025-12-12,Better offer elsewhere
C003748,0,,
C003749,0,,
C003750,0,,
C003751,1,2025-12-20,Price too high
C003752,0,,
C003753,0,,
C003754,0,,
C003755,0,,
C003756,0,,
C003757,0,,
C003758,0,,
C003759,1,2025-12-29,Technical issues
C003760,0,,
C003761,0,,
C003762,0,,
C003763,0,,
C003764,0,,
C003765,0,,
C003766,0,,
C003767,0,,
C003768,0,,
C003769,0,,
C003770,0,,
C003771,0,,
C003772,0,,
C003773,0,,
C003774,0,,
C003775,0,,
C003776,0,,
C003777,0,,
C003778,1,2025-12-18,Technical issues
C003779,0,,
C003780,0,,
C003781,0,,
C003782,1,2024-11-28,Switched to competitor
C003783,0,,
C003784,0,,
C003785,0,,
C003786,0,,
C003787,1,2025-10-10,Price too high
C003788,0,,
C003789,0,,
C003790,0,,
C003791,0,,
C003792,0,,
C003793,0,,
C003794,0,,
C003795,1,2025-10-24,Price too high
C003796,0,,
C003797,0,,
C003798,0,,
C003799,1,2025-04-12,Financial constraints
C003800,0,,
C003801,0,,
C003802,0,,
C003803,0,,
C003804,0,,
C003805,0,,
C003806,0,,
C003807,0,,
C003808,0,,
C003809,0,,
C003810,0,,
C003811,0,,
C003812,1,2025-05-22,Technical issues
C003813,0,,
C003814,0,,
C003815,1,2025-02-23,Better offer elsewhere
C003816,1,2025-11-16,Switched to competitor
C003817,0,,
C003818,1,2025-12-19,Poor content quality
C003819,0,,
C003820,1,2025-11-16,Financial constraints
C003821,0,,
C003822,0,,
C003823,0,,
C003824,0,,
C003825,1,2025-09-07,Price too high
C003826,0,,
C003827,0,,
C003828,0,,
C003829,0,,
C003830,1,2025-12-06,Financial constraints
C003831,0,,
C003832,0,,
C003833,0,,
C003834,1,2025-10-26,Bad customer service
C003835,0,,
C003836,0,,
C003837,1,2025-12-07,Not using enough
C003838,1,2025-12-05,Not using enough
C003839,0,,
C003840,0,,
C003841,1,2025-07-06,Poor content quality
C003842,0,,
C003843,0,,
C003844,0,,
C003845,0,,
C003846,1,2025-07-17,Poor content quality
C003847,0,,
C003848,0,,
C003849,0,,
C003850,0,,
C003851,0,,
C003852,0,,
C003853,0,,
C003854,0,,
C003855,0,,
C003856,0,,
C003857,0,,
C003858,0,,
C003859,0,,
C003860,0,,
C003861,0,,
C003862,1,2025-03-11,Technical issues
C003863,0,,
C003864,1,2025-12-07,Switched to competitor
C003865,0,,
C003866,1,2025-12-26,Bad customer service
C003867,0,,
C003868,0,,
C003869,0,,
C003870,0,,
C003871,1,2025-03-04,Switched to competitor
C003872,1,2025-03-07,Better offer elsewhere
C003873,0,,
C003874,0,,
C003875,0,,
C003876,0,,
C003877,1,2025-12-21,Price too high
C003878,0,,
C003879,1,2025-05-14,Technical issues
C003880,0,,
C003881,0,,
C003882,0,,
C003883,0,,
C003884,1,2025-12-20,Not using enough
C003885,0,,
C003886,1,2025-05-02,Switched to competitor
C003887,0,,
C003888,1,2025-09-10,Better offer elsewhere
C003889,0,,
C003890,0,,
C003891,0,,
C003892,0,,
C003893,0,,
C003894,0,,
C003895,0,,
C003896,0,,
C003897,0,,
C003898,0,,
C003899,0,,
C003900,0,,
C003901,0,,
C003902,0,,
C003903,0,,
C003904,0,,
C003905,0,,
C003906,1,2025-05-03,Financial constraints
C003907,0,,
C003908,0,,
C003909,1,2025-07-25,Better offer elsewhere
C003910,0,,
C003911,1,2025-12-10,Financial constraints
C003912,0,,
C003913,0,,
C003914,1,2025-05-11,Bad customer service
C003915,0,,
C003916,0,,
C003917,0,,
C003918,0,,
C003919,0,,
C003920,0,,
C003921,0,,
C003922,1,2025-09-10,Not using enough
C003923,0,,
C003924,0,,
C003925,0,,
C003926,0,,
C003927,0,,
C003928,0,,
C003929,0,,
C003930,0,,
C003931,0,,
C003932,0,,
C003933,0,,
C003934,0,,
C003935,0,,
C003936,0,,
C003937,0,,
C003938,0,,
C003939,0,,
C003940,0,,
C003941,1,2025-03-17,Financial constraints
C003942,0,,
C003943,0,,
C003944,0,,
C003945,1,2025-09-13,Not using enough
C003946,0,,
C003947,0,,
C003948,0,,
C003949,0,,
C003950,0,,
C003951,0,,
C003952,0,,
C003953,0,,
C003954,0,,
C003955,1,2025-12-24,Price too high
C003956,1,2025-04-29,Financial constraints
