txn_id,customer_id,txn_date,amount,payment_status,payment_method
TXN00017033,C001925,2025-06-28,197.92,success,Wallet
TXN00017034,C001925,2025-07-28,208.79,success,Card
TXN00017035,C001925,2025-08-27,191.44,success,Wallet
TXN00017036,C001925,2025-09-26,200.88,success,UPI
TXN00017037,C001925,2025-10-26,192.41,failed,Card
TXN00017038,C001925,2025-11-25,205.96,success,NetBanking
TXN00017039,C001925,2025-12-25,196.49,success,NetBanking
TXN00017040,C001926,2025-10-20,208.89,success,NetBanking
TXN00017041,C001926,2025-11-19,195.1,success,Card
TXN00017042,C001926,2025-12-19,200.66,success,Wallet
TXN00017043,C001927,2025-05-15,517.36,success,UPI
TXN00017044,C001927,2025-06-14,477.69,success,Card
TXN00017045,C001928,2024-07-26,491.35,success,Wallet
TXN00017046,C001928,2024-08-25,497.22,success,Card
TXN00017047,C001929,2025-08-13,514.93,success,Card
TXN00017048,C001929,2025-09-12,494.33,success,Card
TXN00017049,C001929,2025-10-12,490.78,success,UPI
TXN00017050,C001929,2025-11-11,523.91,success,UPI
TXN00017051,C001929,2025-12-11,481.44,success,UPI
TXN00017052,C001930,2025-03-21,949.53,success,UPI
TXN00017053,C001930,2025-04-20,961.42,success,NetBanking
TXN00017054,C001930,2025-05-20,975.55,success,Card
TXN00017055,C001930,2025-06-19,1008.59,success,UPI
TXN00017056,C001930,2025-07-19,996.51,success,UPI
TXN00017057,C001930,2025-08-18,952.01,success,NetBanking
TXN00017058,C001930,2025-09-17,1047.16,success,Wallet
TXN00017059,C001930,2025-10-17,974.24,success,NetBanking
TXN00017060,C001930,2025-11-16,949.39,success,Card
TXN00017061,C001930,2025-12-16,985.89,success,Card
TXN00017062,C001931,2024-07-07,479.97,success,NetBanking
TXN00017063,C001931,2024-08-06,512.41,success,Wallet
TXN00017064,C001931,2024-09-05,518.71,success,Wallet
TXN00017065,C001931,2024-10-05,516.68,success,UPI
TXN00017066,C001931,2024-11-04,519.32,success,Wallet
TXN00017067,C001931,2024-12-04,501.35,success,UPI
TXN00017068,C001931,2025-01-03,515.93,success,UPI
TXN00017069,C001931,2025-02-02,502.8,success,Card
TXN00017070,C001932,2025-02-12,520.38,success,Card
TXN00017071,C001932,2025-03-14,516.9,success,Wallet
TXN00017072,C001932,2025-04-13,512.22,success,Card
TXN00017073,C001932,2025-05-13,504.53,success,Card
TXN00017074,C001932,2025-06-12,502.22,success,UPI
TXN00017075,C001932,2025-07-12,486.18,success,Card
TXN00017076,C001932,2025-08-11,502.11,success,UPI
TXN00017077,C001932,2025-09-10,511.32,success,UPI
TXN00017078,C001932,2025-10-10,499.56,success,Card
TXN00017079,C001932,2025-11-09,486.2,success,UPI
TXN00017080,C001932,2025-12-09,493.76,success,Wallet
TXN00017081,C001933,2024-09-16,482.83,success,UPI
TXN00017082,C001933,2024-10-16,503.15,success,NetBanking
TXN00017083,C001933,2024-11-15,513.74,success,UPI
TXN00017084,C001933,2024-12-15,502.97,success,Wallet
TXN00017085,C001933,2025-01-14,510.15,success,UPI
TXN00017086,C001933,2025-02-13,507.89,success,Card
TXN00017087,C001933,2025-03-15,493.61,success,UPI
TXN00017088,C001933,2025-04-14,492.36,success,NetBanking
TXN00017089,C001933,2025-05-14,507.54,success,UPI
TXN00017090,C001933,2025-06-13,508.84,success,UPI
TXN00017091,C001933,2025-07-13,508.14,success,Card
TXN00017092,C001933,2025-08-12,484.57,success,Wallet
TXN00017093,C001933,2025-09-11,523.94,success,Card
TXN00017094,C001933,2025-10-11,515.77,success,Card
TXN00017095,C001933,2025-11-10,511.12,success,UPI
TXN00017096,C001933,2025-12-10,510.32,success,Card
TXN00017097,C001934,2024-08-19,198.03,success,NetBanking
TXN00017098,C001934,2024-09-18,196.39,success,UPI
TXN00017099,C001934,2024-10-18,196.35,success,UPI
TXN00017100,C001934,2024-11-17,199.81,success,Card
TXN00017101,C001934,2024-12-17,208.61,success,UPI
TXN00017102,C001934,2025-01-16,197.21,success,Wallet
TXN00017103,C001934,2025-02-15,206.51,success,Card
TXN00017104,C001934,2025-03-17,189.77,success,UPI
TXN00017105,C001934,2025-04-16,204.01,success,Card
TXN00017106,C001934,2025-05-16,190.15,success,NetBanking
TXN00017107,C001934,2025-06-15,207.35,success,UPI
TXN00017108,C001934,2025-07-15,207.32,success,UPI
TXN00017109,C001934,2025-08-14,201.13,success,UPI
TXN00017110,C001934,2025-09-13,204.76,success,UPI
TXN00017111,C001934,2025-10-13,203.38,success,UPI
TXN00017112,C001934,2025-11-12,192.04,success,NetBanking
TXN00017113,C001934,2025-12-12,200.53,success,Card
TXN00017114,C001935,2025-09-10,205.74,success,Card
TXN00017115,C001935,2025-10-10,201.61,success,Card
TXN00017116,C001935,2025-11-09,192.0,success,UPI
TXN00017117,C001935,2025-12-09,206.37,success,UPI
TXN00017118,C001936,2025-06-21,517.37,success,NetBanking
TXN00017119,C001936,2025-07-21,484.78,success,Wallet
TXN00017120,C001936,2025-08-20,514.5,success,Card
TXN00017121,C001936,2025-09-19,516.27,success,Card
TXN00017122,C001936,2025-10-19,514.53,success,NetBanking
TXN00017123,C001936,2025-11-18,504.45,success,NetBanking
TXN00017124,C001936,2025-12-18,523.75,success,Card
TXN00017125,C001937,2024-09-07,204.12,success,UPI
TXN00017126,C001937,2024-10-07,197.99,success,NetBanking
TXN00017127,C001937,2024-11-06,207.84,success,UPI
TXN00017128,C001937,2024-12-06,196.32,success,NetBanking
TXN00017129,C001937,2025-01-05,193.15,success,Card
TXN00017130,C001937,2025-02-04,204.16,success,UPI
TXN00017131,C001937,2025-03-06,199.96,success,Wallet
TXN00017132,C001937,2025-04-05,201.58,success,Wallet
TXN00017133,C001937,2025-05-05,202.54,success,Card
TXN00017134,C001937,2025-06-04,196.8,success,UPI
TXN00017135,C001937,2025-07-04,193.27,success,Card
TXN00017136,C001937,2025-08-03,205.44,success,UPI
TXN00017137,C001937,2025-09-02,197.87,success,NetBanking
TXN00017138,C001937,2025-10-02,189.98,success,Card
TXN00017139,C001937,2025-11-01,207.13,success,UPI
TXN00017140,C001937,2025-12-01,199.01,success,Card
TXN00017141,C001937,2025-12-31,191.72,success,Card
TXN00017142,C001938,2024-09-03,499.75,success,Card
TXN00017143,C001938,2024-10-03,477.21,success,UPI
TXN00017144,C001938,2024-11-02,519.4,success,Card
TXN00017145,C001938,2024-12-02,508.03,success,UPI
TXN00017146,C001938,2025-01-01,502.55,success,UPI
TXN00017147,C001938,2025-01-31,501.0,success,UPI
TXN00017148,C001938,2025-03-02,519.76,success,UPI
TXN00017149,C001938,2025-04-01,501.07,success,Card
TXN00017150,C001938,2025-05-01,518.04,success,NetBanking
TXN00017151,C001938,2025-05-31,500.19,success,Card
TXN00017152,C001938,2025-06-30,498.84,success,UPI
TXN00017153,C001938,2025-07-30,509.41,success,Wallet
TXN00017154,C001938,2025-08-29,520.9,success,UPI
TXN00017155,C001938,2025-09-28,495.2,success,UPI
TXN00017156,C001938,2025-10-28,488.64,success,Wallet
TXN00017157,C001938,2025-11-27,517.68,success,Card
TXN00017158,C001938,2025-12-27,474.94,success,UPI
TXN00017159,C001939,2024-09-12,481.11,success,UPI
TXN00017160,C001939,2024-10-12,512.36,success,NetBanking
TXN00017161,C001939,2024-11-11,519.41,success,Card
TXN00017162,C001939,2024-12-11,499.9,failed,Wallet
TXN00017163,C001939,2025-01-10,508.4,success,UPI
TXN00017164,C001939,2025-02-09,516.28,success,UPI
TXN00017165,C001939,2025-03-11,502.65,success,UPI
TXN00017166,C001939,2025-04-10,475.52,success,Wallet
TXN00017167,C001939,2025-05-10,523.29,success,Card
TXN00017168,C001939,2025-06-09,509.24,success,UPI
TXN00017169,C001939,2025-07-09,496.11,success,NetBanking
TXN00017170,C001939,2025-08-08,485.51,success,UPI
TXN00017171,C001939,2025-09-07,514.26,success,Card
TXN00017172,C001939,2025-10-07,502.74,success,Card
TXN00017173,C001939,2025-11-06,515.21,success,Card
TXN00017174,C001939,2025-12-06,492.45,success,Card
TXN00017175,C001940,2025-10-30,203.36,success,Card
TXN00017176,C001940,2025-11-29,202.91,success,UPI
TXN00017177,C001940,2025-12-29,195.35,success,NetBanking
TXN00017178,C001941,2024-08-05,966.76,success,NetBanking
TXN00017179,C001941,2024-09-04,958.24,failed,Card
TXN00017180,C001941,2024-10-04,965.11,success,Wallet
TXN00017181,C001941,2024-11-03,966.72,success,Wallet
TXN00017182,C001941,2024-12-03,1000.99,success,UPI
TXN00017183,C001941,2025-01-02,959.34,success,UPI
TXN00017184,C001942,2025-04-23,510.79,success,Wallet
TXN00017185,C001942,2025-05-23,492.57,success,NetBanking
TXN00017186,C001942,2025-06-22,486.27,success,Card
TXN00017187,C001942,2025-07-22,506.98,success,UPI
TXN00017188,C001942,2025-08-21,518.89,success,NetBanking
TXN00017189,C001942,2025-09-20,507.89,success,Card
TXN00017190,C001942,2025-10-20,505.36,success,UPI
TXN00017191,C001942,2025-11-19,490.97,success,UPI
TXN00017192,C001942,2025-12-19,481.91,success,UPI
TXN00017193,C001943,2025-08-26,198.59,success,UPI
TXN00017194,C001943,2025-09-25,192.37,success,Card
TXN00017195,C001943,2025-10-25,202.09,success,NetBanking
TXN00017196,C001943,2025-11-24,194.85,success,Wallet
TXN00017197,C001944,2025-01-04,204.65,success,UPI
TXN00017198,C001944,2025-02-03,205.58,success,UPI
TXN00017199,C001944,2025-03-05,197.96,success,NetBanking
TXN00017200,C001944,2025-04-04,201.61,success,UPI
TXN00017201,C001944,2025-05-04,196.34,success,Card
TXN00017202,C001944,2025-06-03,204.68,success,NetBanking
TXN00017203,C001944,2025-07-03,193.62,success,Wallet
TXN00017204,C001945,2024-11-19,206.52,success,NetBanking
TXN00017205,C001945,2024-12-19,204.94,success,NetBanking
TXN00017206,C001945,2025-01-18,189.57,success,UPI
TXN00017207,C001945,2025-02-17,203.24,success,Card
TXN00017208,C001945,2025-03-19,207.91,success,UPI
TXN00017209,C001945,2025-04-18,193.89,success,NetBanking
TXN00017210,C001945,2025-05-18,200.9,success,Card
TXN00017211,C001945,2025-06-17,201.05,success,Card
TXN00017212,C001945,2025-07-17,191.16,success,NetBanking
TXN00017213,C001945,2025-08-16,195.27,success,UPI
TXN00017214,C001945,2025-09-15,204.15,success,UPI
TXN00017215,C001945,2025-10-15,205.43,success,NetBanking
TXN00017216,C001945,2025-11-14,197.46,success,UPI
TXN00017217,C001945,2025-12-14,197.77,success,NetBanking
TXN00017218,C001946,2025-09-07,503.3,success,Card
TXN00017219,C001946,2025-10-07,522.72,success,NetBanking
TXN00017220,C001946,2025-11-06,497.34,success,NetBanking
TXN00017221,C001946,2025-12-06,478.27,success,Card
TXN00017222,C001947,2025-07-22,191.16,success,NetBanking
TXN00017223,C001947,2025-08-21,203.91,success,UPI
TXN00017224,C001947,2025-09-20,197.63,success,NetBanking
TXN00017225,C001947,2025-10-20,198.97,success,UPI
TXN00017226,C001947,2025-11-19,200.69,success,UPI
TXN00017227,C001947,2025-12-19,197.39,success,UPI
TXN00017228,C001948,2025-07-30,979.67,success,UPI
TXN00017229,C001948,2025-08-29,993.79,success,NetBanking
TXN00017230,C001948,2025-09-28,1009.86,success,Card
TXN00017231,C001948,2025-10-28,1029.33,success,Card
TXN00017232,C001948,2025-11-27,989.81,success,NetBanking
TXN00017233,C001948,2025-12-27,986.31,success,Card
TXN00017234,C001949,2025-10-06,988.56,success,Wallet
TXN00017235,C001949,2025-11-05,1021.1,success,Card
TXN00017236,C001949,2025-12-05,1028.21,success,Card
TXN00017237,C001950,2025-07-25,499.21,success,NetBanking
TXN00017238,C001950,2025-08-24,503.2,success,UPI
TXN00017239,C001950,2025-09-23,508.58,success,UPI
TXN00017240,C001950,2025-10-23,521.33,success,Wallet
TXN00017241,C001950,2025-11-22,484.41,success,NetBanking
TXN00017242,C001950,2025-12-22,504.44,success,Card
TXN00017243,C001951,2025-07-23,1014.29,success,NetBanking
TXN00017244,C001951,2025-08-22,965.24,success,Card
TXN00017245,C001951,2025-09-21,1033.62,success,UPI
TXN00017246,C001951,2025-10-21,1041.96,success,NetBanking
TXN00017247,C001951,2025-11-20,962.83,success,UPI
TXN00017248,C001951,2025-12-20,1035.57,success,UPI
TXN00017249,C001952,2024-09-24,1048.81,success,UPI
TXN00017250,C001952,2024-10-24,1004.78,success,Card
TXN00017251,C001952,2024-11-23,972.81,success,UPI
TXN00017252,C001952,2024-12-23,1003.71,success,Card
TXN00017253,C001952,2025-01-22,963.7,success,UPI
TXN00017254,C001952,2025-02-21,1011.53,success,NetBanking
TXN00017255,C001952,2025-03-23,1022.24,success,UPI
TXN00017256,C001952,2025-04-22,1009.79,success,Card
TXN00017257,C001952,2025-05-22,1033.5,success,UPI
TXN00017258,C001952,2025-06-21,1048.28,success,NetBanking
TXN00017259,C001952,2025-07-21,1027.43,success,Card
TXN00017260,C001952,2025-08-20,958.81,success,NetBanking
TXN00017261,C001952,2025-09-19,993.18,success,Card
TXN00017262,C001952,2025-10-19,1017.34,success,UPI
TXN00017263,C001952,2025-11-18,990.85,success,UPI
TXN00017264,C001952,2025-12-18,1024.09,success,UPI
TXN00017265,C001953,2024-11-17,486.65,success,UPI
TXN00017266,C001953,2024-12-17,480.73,success,UPI
TXN00017267,C001953,2025-01-16,487.18,success,NetBanking
TXN00017268,C001953,2025-02-15,490.93,success,UPI
TXN00017269,C001953,2025-03-17,480.98,success,UPI
TXN00017270,C001953,2025-04-16,519.93,success,NetBanking
TXN00017271,C001953,2025-05-16,514.61,success,Card
TXN00017272,C001953,2025-06-15,489.49,success,NetBanking
TXN00017273,C001953,2025-07-15,493.01,success,Wallet
TXN00017274,C001953,2025-08-14,498.84,success,NetBanking
TXN00017275,C001953,2025-09-13,523.42,success,NetBanking
TXN00017276,C001953,2025-10-13,519.32,success,NetBanking
TXN00017277,C001953,2025-11-12,486.53,success,NetBanking
TXN00017278,C001953,2025-12-12,519.82,success,UPI
TXN00017279,C001954,2025-06-25,1043.95,success,UPI
TXN00017280,C001954,2025-07-25,1008.01,success,UPI
TXN00017281,C001954,2025-08-24,1028.72,success,Card
TXN00017282,C001954,2025-09-23,969.18,success,UPI
TXN00017283,C001954,2025-10-23,964.46,success,Card
TXN00017284,C001954,2025-11-22,1034.54,success,NetBanking
TXN00017285,C001954,2025-12-22,1030.35,success,UPI
TXN00017286,C001955,2024-11-02,194.04,success,Card
TXN00017287,C001955,2024-12-02,202.38,success,UPI
TXN00017288,C001955,2025-01-01,203.72,success,UPI
TXN00017289,C001955,2025-01-31,203.49,success,Card
TXN00017290,C001955,2025-03-02,197.54,success,Card
TXN00017291,C001955,2025-04-01,200.69,success,Card
TXN00017292,C001955,2025-05-01,199.03,success,Card
TXN00017293,C001955,2025-05-31,189.85,success,Card
TXN00017294,C001956,2025-01-02,202.69,success,NetBanking
TXN00017295,C001956,2025-02-01,201.7,success,UPI
TXN00017296,C001956,2025-03-03,200.78,success,Card
TXN00017297,C001956,2025-04-02,189.19,success,Card
TXN00017298,C001956,2025-05-02,191.71,success,UPI
TXN00017299,C001956,2025-06-01,193.92,success,Wallet
TXN00017300,C001956,2025-07-01,192.91,success,NetBanking
TXN00017301,C001956,2025-07-31,204.97,success,Card
TXN00017302,C001956,2025-08-30,196.66,success,UPI
TXN00017303,C001956,2025-09-29,199.07,success,UPI
TXN00017304,C001956,2025-10-29,204.3,success,UPI
TXN00017305,C001956,2025-11-28,193.09,success,NetBanking
TXN00017306,C001956,2025-12-28,189.21,success,Card
TXN00017307,C001957,2025-08-10,502.49,success,Wallet
TXN00017308,C001957,2025-09-09,518.99,success,UPI
TXN00017309,C001957,2025-10-09,501.59,success,Card
TXN00017310,C001957,2025-11-08,505.79,success,Card
TXN00017311,C001957,2025-12-08,506.94,success,UPI
TXN00017312,C001958,2024-11-11,959.12,success,Card
TXN00017313,C001958,2024-12-11,1030.1,success,UPI
TXN00017314,C001958,2025-01-10,982.4,success,Card
TXN00017315,C001958,2025-02-09,986.94,success,Card
TXN00017316,C001958,2025-03-11,966.08,success,Card
TXN00017317,C001958,2025-04-10,981.63,success,NetBanking
TXN00017318,C001958,2025-05-10,969.89,success,UPI
TXN00017319,C001958,2025-06-09,984.29,failed,Wallet
TXN00017320,C001958,2025-07-09,1045.0,success,UPI
TXN00017321,C001958,2025-08-08,985.49,success,Card
TXN00017322,C001958,2025-09-07,958.53,success,UPI
TXN00017323,C001958,2025-10-07,977.1,success,NetBanking
TXN00017324,C001958,2025-11-06,979.05,success,NetBanking
TXN00017325,C001958,2025-12-06,1046.24,success,Card
TXN00017326,C001959,2025-02-17,515.14,success,Wallet
TXN00017327,C001959,2025-03-19,506.28,success,Card
TXN00017328,C001959,2025-04-18,483.64,success,UPI
TXN00017329,C001959,2025-05-18,474.62,success,Wallet
TXN00017330,C001959,2025-06-17,500.54,success,NetBanking
TXN00017331,C001959,2025-07-17,485.01,success,NetBanking
TXN00017332,C001959,2025-08-16,517.27,success,NetBanking
TXN00017333,C001959,2025-09-15,508.9,success,Card
TXN00017334,C001959,2025-10-15,491.96,success,Card
TXN00017335,C001959,2025-11-14,523.53,success,UPI
TXN00017336,C001959,2025-12-14,488.55,success,NetBanking
TXN00017337,C001960,2024-07-07,504.36,success,NetBanking
TXN00017338,C001960,2024-08-06,489.61,success,Card
TXN00017339,C001960,2024-09-05,479.55,success,UPI
TXN00017340,C001960,2024-10-05,481.42,success,Card
TXN00017341,C001960,2024-11-04,518.54,success,UPI
TXN00017342,C001960,2024-12-04,484.52,success,Card
TXN00017343,C001960,2025-01-03,503.33,success,NetBanking
TXN00017344,C001960,2025-02-02,505.25,success,UPI
TXN00017345,C001960,2025-03-04,507.05,success,NetBanking
TXN00017346,C001960,2025-04-03,502.94,success,Wallet
TXN00017347,C001960,2025-05-03,507.32,success,UPI
TXN00017348,C001960,2025-06-02,485.75,success,NetBanking
TXN00017349,C001960,2025-07-02,485.64,success,UPI
TXN00017350,C001960,2025-08-01,477.84,success,UPI
TXN00017351,C001960,2025-08-31,492.79,success,Wallet
TXN00017352,C001960,2025-09-30,498.84,success,UPI
TXN00017353,C001960,2025-10-30,523.67,success,Card
TXN00017354,C001960,2025-11-29,494.19,success,UPI
TXN00017355,C001960,2025-12-29,490.5,success,UPI
TXN00017356,C001961,2024-07-27,962.65,success,Card
TXN00017357,C001961,2024-08-26,963.76,success,NetBanking
TXN00017358,C001961,2024-09-25,961.09,success,UPI
TXN00017359,C001961,2024-10-25,1036.93,success,NetBanking
TXN00017360,C001961,2024-11-24,1035.38,success,UPI
TXN00017361,C001961,2024-12-24,1027.86,success,Wallet
TXN00017362,C001961,2025-01-23,1034.62,success,UPI
TXN00017363,C001961,2025-02-22,986.05,success,UPI
TXN00017364,C001961,2025-03-24,1037.41,success,UPI
TXN00017365,C001961,2025-04-23,1000.07,success,Card
TXN00017366,C001961,2025-05-23,956.5,success,NetBanking
TXN00017367,C001961,2025-06-22,966.79,success,UPI
TXN00017368,C001961,2025-07-22,1030.01,success,Card
TXN00017369,C001961,2025-08-21,1018.04,success,Card
TXN00017370,C001961,2025-09-20,979.24,success,UPI
TXN00017371,C001961,2025-10-20,1008.5,success,Card
TXN00017372,C001961,2025-11-19,1005.07,success,Card
TXN00017373,C001961,2025-12-19,1029.76,success,Card
TXN00017374,C001962,2025-05-05,189.23,success,UPI
TXN00017375,C001962,2025-06-04,199.02,failed,UPI
TXN00017376,C001963,2025-10-21,961.96,success,NetBanking
TXN00017377,C001963,2025-11-20,1035.11,success,NetBanking
TXN00017378,C001963,2025-12-20,1032.52,success,Card
TXN00017379,C001964,2025-09-11,193.55,success,UPI
TXN00017380,C001964,2025-10-11,201.75,success,UPI
TXN00017381,C001964,2025-11-10,189.5,failed,UPI
TXN00017382,C001964,2025-12-10,189.13,success,Card
TXN00017383,C001965,2025-07-27,1040.35,success,Wallet
TXN00017384,C001965,2025-08-26,1046.68,success,Wallet
TXN00017385,C001965,2025-09-25,987.55,success,UPI
TXN00017386,C001965,2025-10-25,1032.45,success,UPI
TXN00017387,C001965,2025-11-24,988.84,success,NetBanking
TXN00017388,C001965,2025-12-24,1000.4,success,UPI
TXN00017389,C001966,2025-02-24,998.47,success,NetBanking
TXN00017390,C001966,2025-03-26,978.41,success,Card
TXN00017391,C001966,2025-04-25,1014.09,success,Card
TXN00017392,C001966,2025-05-25,996.32,success,UPI
TXN00017393,C001966,2025-06-24,950.95,success,UPI
TXN00017394,C001966,2025-07-24,1046.85,success,UPI
TXN00017395,C001966,2025-08-23,1005.97,success,UPI
TXN00017396,C001966,2025-09-22,964.63,success,UPI
TXN00017397,C001966,2025-10-22,1014.03,success,UPI
TXN00017398,C001966,2025-11-21,999.32,success,UPI
TXN00017399,C001966,2025-12-21,1013.66,success,UPI
TXN00017400,C001967,2025-03-14,204.96,failed,Card
TXN00017401,C001967,2025-04-13,207.96,success,Card
TXN00017402,C001967,2025-05-13,196.42,success,NetBanking
TXN00017403,C001967,2025-06-12,196.64,success,Wallet
TXN00017404,C001967,2025-07-12,189.78,success,UPI
TXN00017405,C001967,2025-08-11,196.1,success,NetBanking
TXN00017406,C001967,2025-09-10,191.56,success,UPI
TXN00017407,C001967,2025-10-10,197.52,success,UPI
TXN00017408,C001967,2025-11-09,193.31,failed,Wallet
TXN00017409,C001968,2025-10-18,200.01,success,UPI
TXN00017410,C001968,2025-11-17,199.24,success,Wallet
TXN00017411,C001968,2025-12-17,197.11,success,NetBanking
TXN00017412,C001969,2025-06-23,963.04,success,UPI
TXN00017413,C001969,2025-07-23,981.6,success,Wallet
TXN00017414,C001969,2025-08-22,997.08,success,UPI
TXN00017415,C001969,2025-09-21,1014.36,success,NetBanking
TXN00017416,C001969,2025-10-21,1013.02,success,NetBanking
TXN00017417,C001969,2025-11-20,974.08,success,Card
TXN00017418,C001969,2025-12-20,1042.23,success,Card
TXN00017419,C001970,2024-12-09,196.06,success,Card
TXN00017420,C001970,2025-01-08,208.7,success,NetBanking
TXN00017421,C001970,2025-02-07,208.06,success,NetBanking
TXN00017422,C001970,2025-03-09,194.43,success,NetBanking
TXN00017423,C001970,2025-04-08,198.71,failed,NetBanking
TXN00017424,C001970,2025-05-08,197.83,success,NetBanking
TXN00017425,C001970,2025-06-07,191.89,success,Card
TXN00017426,C001970,2025-07-07,199.49,success,Wallet
TXN00017427,C001970,2025-08-06,190.84,success,Card
TXN00017428,C001970,2025-09-05,205.49,success,Card
TXN00017429,C001970,2025-10-05,191.73,success,NetBanking
TXN00017430,C001970,2025-11-04,193.04,success,Card
TXN00017431,C001970,2025-12-04,200.55,success,Card
TXN00017432,C001971,2025-04-12,507.12,success,UPI
TXN00017433,C001971,2025-05-12,481.63,success,Card
TXN00017434,C001971,2025-06-11,477.28,success,NetBanking
TXN00017435,C001971,2025-07-11,488.61,success,NetBanking
TXN00017436,C001971,2025-08-10,510.56,success,NetBanking
TXN00017437,C001971,2025-09-09,496.12,success,Wallet
TXN00017438,C001971,2025-10-09,494.81,success,Wallet
TXN00017439,C001971,2025-11-08,475.49,success,NetBanking
TXN00017440,C001971,2025-12-08,475.84,success,NetBanking
TXN00017441,C001972,2025-01-13,500.55,success,UPI
TXN00017442,C001972,2025-02-12,503.89,success,UPI
TXN00017443,C001972,2025-03-14,500.7,success,NetBanking
TXN00017444,C001972,2025-04-13,485.49,success,UPI
TXN00017445,C001972,2025-05-13,517.56,success,NetBanking
TXN00017446,C001972,2025-06-12,496.77,success,UPI
TXN00017447,C001972,2025-07-12,515.73,success,NetBanking
TXN00017448,C001972,2025-08-11,503.34,success,Wallet
TXN00017449,C001972,2025-09-10,481.9,success,UPI
TXN00017450,C001972,2025-10-10,515.62,success,Card
TXN00017451,C001972,2025-11-09,482.27,success,NetBanking
TXN00017452,C001972,2025-12-09,522.6,success,NetBanking
TXN00017453,C001973,2024-10-27,202.45,failed,UPI
TXN00017454,C001973,2024-11-26,192.57,success,UPI
TXN00017455,C001973,2024-12-26,196.38,success,Card
TXN00017456,C001973,2025-01-25,193.25,success,NetBanking
TXN00017457,C001973,2025-02-24,201.95,success,NetBanking
TXN00017458,C001973,2025-03-26,207.79,success,UPI
TXN00017459,C001973,2025-04-25,198.34,success,NetBanking
TXN00017460,C001973,2025-05-25,207.34,success,UPI
TXN00017461,C001973,2025-06-24,190.52,success,Wallet
TXN00017462,C001973,2025-07-24,204.43,success,NetBanking
TXN00017463,C001973,2025-08-23,207.63,success,NetBanking
TXN00017464,C001973,2025-09-22,199.43,success,UPI
TXN00017465,C001973,2025-10-22,203.31,success,Wallet
TXN00017466,C001973,2025-11-21,196.18,success,Card
TXN00017467,C001973,2025-12-21,205.8,success,UPI
TXN00017468,C001974,2024-08-05,194.06,success,Card
TXN00017469,C001974,2024-09-04,206.61,success,Card
TXN00017470,C001974,2024-10-04,199.89,success,NetBanking
TXN00017471,C001974,2024-11-03,193.56,failed,UPI
TXN00017472,C001974,2024-12-03,204.65,failed,UPI
TXN00017473,C001974,2025-01-02,198.93,success,Card
TXN00017474,C001974,2025-02-01,198.74,success,NetBanking
TXN00017475,C001974,2025-03-03,191.24,success,Card
TXN00017476,C001974,2025-04-02,200.62,failed,Card
TXN00017477,C001974,2025-05-02,192.24,success,UPI
TXN00017478,C001975,2025-09-06,192.2,success,NetBanking
TXN00017479,C001975,2025-10-06,205.46,failed,UPI
TXN00017480,C001975,2025-11-05,201.6,success,NetBanking
TXN00017481,C001975,2025-12-05,200.21,success,UPI
TXN00017482,C001976,2024-07-20,1034.73,success,NetBanking
TXN00017483,C001976,2024-08-19,1036.66,success,UPI
TXN00017484,C001976,2024-09-18,1023.33,success,NetBanking
TXN00017485,C001976,2024-10-18,1034.54,success,NetBanking
TXN00017486,C001976,2024-11-17,1028.17,success,UPI
TXN00017487,C001976,2024-12-17,1040.45,success,UPI
TXN00017488,C001976,2025-01-16,991.1,success,Card
TXN00017489,C001976,2025-02-15,1003.7,success,Wallet
TXN00017490,C001976,2025-03-17,1010.33,success,Card
TXN00017491,C001976,2025-04-16,1010.22,success,NetBanking
TXN00017492,C001976,2025-05-16,1037.07,success,UPI
TXN00017493,C001976,2025-06-15,1015.37,success,UPI
TXN00017494,C001976,2025-07-15,952.88,success,Wallet
TXN00017495,C001976,2025-08-14,1009.96,success,Wallet
TXN00017496,C001976,2025-09-13,1040.62,success,UPI
TXN00017497,C001976,2025-10-13,1023.34,success,UPI
TXN00017498,C001976,2025-11-12,974.28,success,UPI
TXN00017499,C001976,2025-12-12,949.88,success,Card
TXN00017500,C001977,2025-03-07,202.34,success,Wallet
TXN00017501,C001977,2025-04-06,196.58,success,UPI
TXN00017502,C001977,2025-05-06,198.18,success,NetBanking
TXN00017503,C001977,2025-06-05,207.51,success,Card
TXN00017504,C001977,2025-07-05,194.46,success,UPI
TXN00017505,C001977,2025-08-04,206.19,success,UPI
TXN00017506,C001977,2025-09-03,200.61,success,UPI
TXN00017507,C001977,2025-10-03,200.69,success,Card
TXN00017508,C001977,2025-11-02,200.88,success,Card
TXN00017509,C001977,2025-12-02,195.19,success,Card
TXN00017510,C001978,2025-01-31,484.06,success,NetBanking
TXN00017511,C001978,2025-03-02,512.99,success,Card
TXN00017512,C001978,2025-04-01,519.17,failed,UPI
TXN00017513,C001978,2025-05-01,515.49,success,NetBanking
TXN00017514,C001978,2025-05-31,495.99,success,Card
TXN00017515,C001978,2025-06-30,484.29,success,UPI
TXN00017516,C001978,2025-07-30,478.33,success,UPI
TXN00017517,C001978,2025-08-29,479.65,failed,UPI
TXN00017518,C001978,2025-09-28,494.24,success,UPI
TXN00017519,C001978,2025-10-28,499.61,success,Card
TXN00017520,C001978,2025-11-27,499.94,success,UPI
TXN00017521,C001978,2025-12-27,504.3,success,UPI
TXN00017522,C001979,2024-09-10,520.45,success,UPI
