customer_id,churn_probability,segment_id,recommended_action
C002965,0.00039912746573677433,0,Offer loyalty reward + Exclusive content access
C002966,4.451101859572601e-06,0,Offer loyalty reward + Exclusive content access
C002967,0.00010974840893355688,2,Offer loyalty reward + Exclusive content access
C002968,4.577241475429364e-05,0,Offer loyalty reward + Exclusive content access
C002969,9.420871406600012e-07,0,Offer loyalty reward + Exclusive content access
C002970,0.0018896499450613018,0,Offer loyalty reward + Exclusive content access
C002971,0.00022369512660512056,0,Offer loyalty reward + Exclusive content access
C002972,8.821030977893767e-06,0,Offer loyalty reward + Exclusive content access
C002973,0.9999302922271673,1,Offer premium discount (20%) + Schedule retention call
C002974,0.0009154751524254128,0,Offer loyalty reward + Exclusive content access
C002975,0.002198619620515615,0,Offer loyalty reward + Exclusive content access
C002976,0.002735681518628027,0,Offer loyalty reward + Exclusive content access
C002977,0.00032450008142995986,0,Offer loyalty reward + Exclusive content access
C002978,8.160233347283605e-05,0,Offer loyalty reward + Exclusive content access
C002979,0.002610325505384321,0,Offer loyalty reward + Exclusive content access
C002980,8.16361264787188e-05,0,Offer loyalty reward + Exclusive content access
C002981,0.9998876421370947,1,Offer premium discount (20%) + Schedule retention call
C002982,0.00018262522336929404,0,Offer loyalty reward + Exclusive content access
C002983,3.0555968572901668e-06,2,Offer loyalty reward + Exclusive content access
C002984,0.0002700296661322157,0,Offer loyalty reward + Exclusive content access
C002985,0.00018251418144064817,0,Offer loyalty reward + Exclusive content access
C002986,8.871175639777719e-05,0,Offer loyalty reward + Exclusive content access
C002987,0.9999140880099796,1,Send re-engagement push notification + Personalized content
C002988,4.83572471879571e-05,2,Offer loyalty reward + Exclusive content access
C002989,0.00012914662228039075,0,Offer loyalty reward + Exclusive content access
C002990,1.0041890693887756e-05,0,Offer loyalty reward + Exclusive content access
C002991,0.9999450492840052,1,Send re-engagement push notification + Personalized content
C002992,0.003981840806873982,0,Offer loyalty reward + Exclusive content access
C002993,0.0003402833009793321,0,Offer loyalty reward + Exclusive content access
C002994,6.664477868934339e-05,0,Offer loyalty reward + Exclusive content access
C002995,0.9999986596690761,1,Send re-engagement push notification + Personalized content
C002996,1.91925091352204e-05,0,Offer loyalty reward + Exclusive content access
C002997,4.972322980914063e-05,0,Offer loyalty reward + Exclusive content access
C002998,0.0002268437398249088,0,Offer loyalty reward + Exclusive content access
C002999,0.00011239990207608648,2,Offer loyalty reward + Exclusive content access
C003000,5.889393812427226e-07,0,Offer loyalty reward + Exclusive content access
C003001,2.227602287973377e-05,0,Offer loyalty reward + Exclusive content access
C003002,0.9998984091010076,1,Offer premium discount (20%) + Schedule retention call
C003003,0.00023106349074440938,0,Offer loyalty reward + Exclusive content access
C003004,1.5025272308882695e-05,2,Offer loyalty reward + Exclusive content access
C003005,4.911575633273436e-06,0,Offer loyalty reward + Exclusive content access
C003006,0.00014182705663225837,0,Offer loyalty reward + Exclusive content access
C003007,6.73626073487167e-07,0,Offer loyalty reward + Exclusive content access
C003008,0.9999268949213177,1,Send re-engagement push notification + Personalized content
C003009,0.0001527404968629477,0,Offer loyalty reward + Exclusive content access
C003010,1.8877978617548304e-05,0,Offer loyalty reward + Exclusive content access
C003011,0.999891164720452,1,Send re-engagement push notification + Personalized content
C003012,0.0001413776497179164,0,Offer loyalty reward + Exclusive content access
C003013,0.9999305775979883,1,Send re-engagement push notification + Personalized content
C003014,0.007772651079685885,2,Offer loyalty reward + Exclusive content access
C003015,0.9999971319340621,1,Send re-engagement push notification + Personalized content
C003016,0.9999267103404545,1,Offer premium discount (20%) + Schedule retention call
C003017,8.307340148955227e-05,0,Offer loyalty reward + Exclusive content access
C003018,3.659536082880592e-05,0,Offer loyalty reward + Exclusive content access
C003019,0.9999313791425769,1,Offer premium discount (20%) + Schedule retention call
C003020,1.8478497365520837e-06,2,Offer loyalty reward + Exclusive content access
C003021,4.9996515551146696e-05,0,Offer loyalty reward + Exclusive content access
C003022,3.212634137802995e-05,0,Offer loyalty reward + Exclusive content access
C003023,1.755646015338798e-05,0,Offer loyalty reward + Exclusive content access
C003024,0.0011126913557592195,0,Offer loyalty reward + Exclusive content access
C003025,2.1341265408652608e-07,0,Offer loyalty reward + Exclusive content access
C003026,0.0017776376184415487,0,Offer loyalty reward + Exclusive content access
C003027,0.0008900410455610722,0,Offer loyalty reward + Exclusive content access
C003028,1.8041807792654052e-05,2,Offer loyalty reward + Exclusive content access
C003029,0.0001226538483904386,0,Offer loyalty reward + Exclusive content access
C003030,3.758001560310263e-05,0,Offer loyalty reward + Exclusive content access
C003031,1.258972310538753e-07,0,Offer loyalty reward + Exclusive content access
C003032,7.497274873090754e-05,2,Offer loyalty reward + Exclusive content access
C003033,7.327208897095993e-05,0,Offer loyalty reward + Exclusive content access
C003034,1.0380230051456696e-05,0,Offer loyalty reward + Exclusive content access
C003035,0.00019251128860120416,2,Offer loyalty reward + Exclusive content access
C003036,1.3722870839223896e-05,0,Offer loyalty reward + Exclusive content access
C003037,9.920845427479702e-06,2,Offer loyalty reward + Exclusive content access
C003038,0.0006395016903315285,0,Offer loyalty reward + Exclusive content access
C003039,3.4095719951232004e-05,0,Offer loyalty reward + Exclusive content access
C003040,3.491827423898007e-06,0,Offer loyalty reward + Exclusive content access
C003041,5.23071076572263e-05,0,Offer loyalty reward + Exclusive content access
C003042,0.00010634732538015262,0,Offer loyalty reward + Exclusive content access
C003043,6.0986005775069274e-05,0,Offer loyalty reward + Exclusive content access
C003044,0.9999333265378512,1,Send re-engagement push notification + Personalized content
C003045,1.895773973862704e-05,0,Offer loyalty reward + Exclusive content access
C003046,2.493968446190577e-05,0,Offer loyalty reward + Exclusive content access
C003047,0.007622757034668124,2,Offer loyalty reward + Exclusive content access
C003048,0.9999336808985901,1,Send re-engagement push notification + Personalized content
C003049,0.0017106234066426016,0,Offer loyalty reward + Exclusive content access
C003050,0.0005122071918985627,2,Offer loyalty reward + Exclusive content access
C003051,0.9999509775402855,1,Send re-engagement push notification + Personalized content
C003052,2.437582038340974e-06,0,Offer loyalty reward + Exclusive content access
C003053,4.4389869928799926e-05,0,Offer loyalty reward + Exclusive content access
C003054,3.4277605943103186e-05,0,Offer loyalty reward + Exclusive content access
C003055,0.0006346681288958861,0,Offer loyalty reward + Exclusive content access
C003056,0.001093989400513096,0,Offer loyalty reward + Exclusive content access
C003057,8.21270343947838e-06,0,Offer loyalty reward + Exclusive content access
C003058,1.1383581507380357e-05,0,Offer loyalty reward + Exclusive content access
C003059,0.9999390322997261,1,Send re-engagement push notification + Personalized content
C003060,0.999896896394462,1,Send re-engagement push notification + Personalized content
C003061,3.399431600131739e-05,0,Offer loyalty reward + Exclusive content access
C003062,8.066197586646067e-06,0,Offer loyalty reward + Exclusive content access
C003063,1.3873192911941712e-05,0,Offer loyalty reward + Exclusive content access
C003064,1.2810444192554754e-05,0,Offer loyalty reward + Exclusive content access
C003065,6.771116530890151e-06,0,Offer loyalty reward + Exclusive content access
C003066,0.9999997180626152,1,Send re-engagement push notification + Personalized content
C003067,1.9455704945405772e-06,2,Offer loyalty reward + Exclusive content access
C003068,1.5797374504525588e-05,2,Offer loyalty reward + Exclusive content access
C003069,1.4481775599369018e-05,0,Offer loyalty reward + Exclusive content access
C003070,0.0003579871485984853,0,Offer loyalty reward + Exclusive content access
C003071,0.0003214969512836207,0,Offer loyalty reward + Exclusive content access
C003072,8.196268459250622e-05,0,Offer loyalty reward + Exclusive content access
C003073,6.065466274622427e-06,0,Offer loyalty reward + Exclusive content access
C003074,0.9999981960714018,1,Send re-engagement push notification + Personalized content
C003075,0.00025777557389083315,0,Offer loyalty reward + Exclusive content access
C003076,0.00039575220462577875,0,Offer loyalty reward + Exclusive content access
C003077,0.00015500717882261473,0,Offer loyalty reward + Exclusive content access
C003078,0.9999055008214287,1,Offer premium discount (20%) + Schedule retention call
C003079,0.002284943140387646,0,Offer loyalty reward + Exclusive content access
C003080,2.5986953226191257e-05,0,Offer loyalty reward + Exclusive content access
C003081,0.0006146700455311376,0,Offer loyalty reward + Exclusive content access
C003082,6.505660176620912e-06,0,Offer loyalty reward + Exclusive content access
C003083,0.9999066168033474,1,Send re-engagement push notification + Personalized content
C003084,8.235613499067345e-05,0,Offer loyalty reward + Exclusive content access
C003085,0.00026758778320089065,0,Offer loyalty reward + Exclusive content access
C003086,1.5349370670673973e-05,0,Offer loyalty reward + Exclusive content access
C003087,0.0001688035540538241,0,Offer loyalty reward + Exclusive content access
C003088,0.00011829422290666232,0,Offer loyalty reward + Exclusive content access
C003089,0.000495911648781619,0,Offer loyalty reward + Exclusive content access
C003090,0.9999996641259459,1,Offer premium discount (20%) + Schedule retention call
C003091,0.999913799337496,1,Send re-engagement push notification + Personalized content
C003092,7.464762878327549e-05,0,Offer loyalty reward + Exclusive content access
C003093,5.464450477819365e-06,2,Offer loyalty reward + Exclusive content access
C003094,0.0008114350724134618,0,Offer loyalty reward + Exclusive content access
C003095,5.7322067370797916e-05,0,Offer loyalty reward + Exclusive content access
C003096,0.0006087873557015351,0,Offer loyalty reward + Exclusive content access
C003097,0.9999403425638311,1,Send re-engagement push notification + Personalized content
C003098,0.000564629437624992,0,Offer loyalty reward + Exclusive content access
C003099,0.9999397880261246,1,Send re-engagement push notification + Personalized content
C003100,0.015728445957598793,0,Offer loyalty reward + Exclusive content access
C003101,0.9999296687071784,1,Offer premium discount (20%) + Schedule retention call
C003102,7.099325635490367e-05,0,Offer loyalty reward + Exclusive content access
C003103,2.409538655618709e-06,0,Offer loyalty reward + Exclusive content access
C003104,0.9999066806310629,1,Offer premium discount (20%) + Schedule retention call
C003105,0.9996700592917658,1,No specific action - Continue standard engagement
C003106,0.0012264793486416452,0,Offer loyalty reward + Exclusive content access
C003107,0.00011712423826991398,0,Offer loyalty reward + Exclusive content access
C003108,0.0005855425467957545,0,Offer loyalty reward + Exclusive content access
C003109,0.9999226235862777,1,Send re-engagement push notification + Personalized content
C003110,0.00018578744277669525,0,Offer loyalty reward + Exclusive content access
C003111,0.0006729574298666289,0,Offer loyalty reward + Exclusive content access
C003112,5.486047333902693e-07,2,Offer loyalty reward + Exclusive content access
C003113,4.820733730690558e-07,0,Offer loyalty reward + Exclusive content access
C003114,0.0017256293317023325,0,Offer loyalty reward + Exclusive content access
C003115,7.684242736587464e-05,0,Offer loyalty reward + Exclusive content access
C003116,0.0002436084104036107,0,Offer loyalty reward + Exclusive content access
C003117,0.0002948010454574041,0,Offer loyalty reward + Exclusive content access
C003118,1.9233875749524422e-05,0,Offer loyalty reward + Exclusive content access
C003119,0.0005797326997449941,0,Offer loyalty reward + Exclusive content access
C003120,0.00025937055834676463,0,Offer loyalty reward + Exclusive content access
C003121,0.0001482349885197567,2,Offer loyalty reward + Exclusive content access
C003122,0.007931968763414857,0,Offer loyalty reward + Exclusive content access
C003123,3.730488812940599e-06,0,Offer loyalty reward + Exclusive content access
C003124,0.00025916889084852694,0,Offer loyalty reward + Exclusive content access
C003125,5.355292384305588e-05,3,Offer loyalty reward + Exclusive content access
C003126,0.00017754155526694877,0,Offer loyalty reward + Exclusive content access
C003127,5.160529589708816e-05,2,Offer loyalty reward + Exclusive content access
C003128,0.9998771187591822,1,Send re-engagement push notification + Personalized content
C003129,0.00010342763649291112,0,Offer loyalty reward + Exclusive content access
C003130,0.9999095930645584,1,Send re-engagement push notification + Personalized content
C003131,0.9999476971936464,1,Offer premium discount (20%) + Schedule retention call
C003132,1.2197938039214914e-05,0,Offer loyalty reward + Exclusive content access
C003133,8.660793051694375e-05,0,Offer loyalty reward + Exclusive content access
C003134,0.9999363893764468,1,Send re-engagement push notification + Personalized content
C003135,1.3735385639529496e-06,0,Offer loyalty reward + Exclusive content access
C003136,5.756015357849123e-06,0,Offer loyalty reward + Exclusive content access
C003137,1.6280600012748132e-05,2,Offer loyalty reward + Exclusive content access
C003138,1.1785262809387188e-05,0,Offer loyalty reward + Exclusive content access
C003139,0.0040141278690932,3,Offer loyalty reward + Exclusive content access
C003140,0.0028005254204406843,0,Offer loyalty reward + Exclusive content access
C003141,4.3532529355923796e-05,0,Offer loyalty reward + Exclusive content access
C003142,3.660544703415331e-05,0,Offer loyalty reward + Exclusive content access
C003143,0.9998978775655001,1,Send re-engagement push notification + Personalized content
C003144,0.00030516808567246053,3,Offer loyalty reward + Exclusive content access
C003145,2.8705702455653565e-05,0,Offer loyalty reward + Exclusive content access
C003146,4.168435937863074e-05,0,Offer loyalty reward + Exclusive content access
C003147,0.00017350262760648116,0,Offer loyalty reward + Exclusive content access
C003148,1.4574762913955613e-05,2,Offer loyalty reward + Exclusive content access
C003149,0.9989737729973265,1,Offer premium discount (20%) + Schedule retention call
C003150,4.053574721668811e-06,0,Offer loyalty reward + Exclusive content access
C003151,0.0005389921651267115,0,Offer loyalty reward + Exclusive content access
C003152,0.0008178545115984742,0,Offer loyalty reward + Exclusive content access
C003153,7.65371710106669e-05,0,Offer loyalty reward + Exclusive content access
C003154,0.9999504931300328,1,Offer premium discount (20%) + Schedule retention call
C003155,0.9996798687520039,2,Assign priority support + Issue apology credit (₹100)
C003156,0.0015959598113516843,0,Offer loyalty reward + Exclusive content access
C003157,0.9998622320901844,1,Send re-engagement push notification + Personalized content
C003158,5.285579513185979e-06,0,Offer loyalty reward + Exclusive content access
C003159,6.337909866723354e-06,0,Offer loyalty reward + Exclusive content access
C003160,0.9999989467155844,1,Send re-engagement push notification + Personalized content
C003161,0.0001865595019228179,2,Offer loyalty reward + Exclusive content access
C003162,0.00024979734120488505,0,Offer loyalty reward + Exclusive content access
C003163,3.847173052368374e-06,0,Offer loyalty reward + Exclusive content access
C003164,4.285385087907922e-05,0,Offer loyalty reward + Exclusive content access
C003165,0.9998899191938204,1,Send re-engagement push notification + Personalized content
C003166,0.0004882435899196352,2,Offer loyalty reward + Exclusive content access
C003167,1.22812642301047e-05,0,Offer loyalty reward + Exclusive content access
C003168,1.1712492492672304e-05,0,Offer loyalty reward + Exclusive content access
C003169,0.0008080855928865636,0,Offer loyalty reward + Exclusive content access
C003170,0.00022842865961902978,0,Offer loyalty reward + Exclusive content access
C003171,0.0009031143621962311,0,Offer loyalty reward + Exclusive content access
C003172,0.009018056887743169,2,Offer loyalty reward + Exclusive content access
C003173,4.334639232245837e-05,0,Offer loyalty reward + Exclusive content access
C003174,0.9999701581724757,1,Offer premium discount (20%) + Schedule retention call
C003175,1.7863570107775126e-06,2,Offer loyalty reward + Exclusive content access
C003176,8.98572358271393e-05,0,Offer loyalty reward + Exclusive content access
C003177,0.00010634584125646607,0,Offer loyalty reward + Exclusive content access
C003178,2.1495261004891294e-05,0,Offer loyalty reward + Exclusive content access
C003179,9.578501611031522e-06,0,Offer loyalty reward + Exclusive content access
C003180,3.003359964175893e-06,0,Offer loyalty reward + Exclusive content access
C003181,0.0001865220028081627,2,Offer loyalty reward + Exclusive content access
C003182,2.7617228001980143e-05,0,Offer loyalty reward + Exclusive content access
C003183,0.0002636791309251172,0,Offer loyalty reward + Exclusive content access
C003184,0.9999283098325289,1,Send re-engagement push notification + Personalized content
C003185,0.0013030321115525935,0,Offer loyalty reward + Exclusive content access
C003186,0.00028041180002547913,0,Offer loyalty reward + Exclusive content access
C003187,1.3816003825162724e-05,0,Offer loyalty reward + Exclusive content access
C003188,0.9999150060356383,1,Send re-engagement push notification + Personalized content
C003189,0.0002867196654612374,0,Offer loyalty reward + Exclusive content access
C003190,2.138799476145304e-05,0,Offer loyalty reward + Exclusive content access
C003191,0.999939120723825,1,Send re-engagement push notification + Personalized content
C003192,0.9997991863870184,1,No specific action - Continue standard engagement
C003193,0.0003860991777411763,2,Offer loyalty reward + Exclusive content access
C003194,9.611263417605668e-05,0,Offer loyalty reward + Exclusive content access
C003195,2.1482257530174424e-05,0,Offer loyalty reward + Exclusive content access
C003196,0.00025634774103927137,0,Offer loyalty reward + Exclusive content access
C003197,1.839087263683299e-05,0,Offer loyalty reward + Exclusive content access
C003198,0.0007972825564395496,0,Offer loyalty reward + Exclusive content access
C003199,2.7601779069486622e-05,0,Offer loyalty reward + Exclusive content access
C003200,7.222167118069074e-06,0,Offer loyalty reward + Exclusive content access
C003201,9.514466066455592e-06,0,Offer loyalty reward + Exclusive content access
C003202,0.00018572009555204116,0,Offer loyalty reward + Exclusive content access
C003203,8.398886998083035e-05,0,Offer loyalty reward + Exclusive content access
C003204,0.9998917573578521,1,Send re-engagement push notification + Personalized content
C003205,0.0015087937045779273,2,Offer loyalty reward + Exclusive content access
C003206,2.7498627416918777e-05,0,Offer loyalty reward + Exclusive content access
C003207,2.595409867135953e-05,0,Offer loyalty reward + Exclusive content access
C003208,9.487528824090216e-05,0,Offer loyalty reward + Exclusive content access
C003209,0.003750673895687265,0,Offer loyalty reward + Exclusive content access
C003210,2.5705202776112567e-05,0,Offer loyalty reward + Exclusive content access
C003211,5.6142408001168365e-05,0,Offer loyalty reward + Exclusive content access
C003212,1.9163761132874205e-05,0,Offer loyalty reward + Exclusive content access
C003213,0.0007935766131010163,0,Offer loyalty reward + Exclusive content access
C003214,7.364580377084024e-06,0,Offer loyalty reward + Exclusive content access
C003215,0.00048559023161985756,0,Offer loyalty reward + Exclusive content access
C003216,0.0009257639771269591,0,Offer loyalty reward + Exclusive content access
C003217,7.0378722898394585e-06,0,Offer loyalty reward + Exclusive content access
C003218,1.695721763277983e-05,0,Offer loyalty reward + Exclusive content access
C003219,1.5118044894230648e-05,0,Offer loyalty reward + Exclusive content access
C003220,0.003750351224854759,0,Offer loyalty reward + Exclusive content access
C003221,4.745263374717827e-05,0,Offer loyalty reward + Exclusive content access
C003222,2.978437907484841e-05,0,Offer loyalty reward + Exclusive content access
C003223,2.3675930986050915e-05,0,Offer loyalty reward + Exclusive content access
C003224,5.404149433881877e-07,0,Offer loyalty reward + Exclusive content access
C003225,1.692853276882544e-05,0,Offer loyalty reward + Exclusive content access
C003226,2.309448184011662e-05,0,Offer loyalty reward + Exclusive content access
C003227,0.00011675706624534801,0,Offer loyalty reward + Exclusive content access
C003228,0.9999315384285818,1,Send re-engagement push notification + Personalized content
C003229,1.2159142370033658e-05,0,Offer loyalty reward + Exclusive content access
C003230,3.219169658618148e-05,0,Offer loyalty reward + Exclusive content access
C003231,0.00012238619019378012,0,Offer loyalty reward + Exclusive content access
C003232,0.995654287978537,1,No specific action - Continue standard engagement
C003233,3.2884835538829284e-06,0,Offer loyalty reward + Exclusive content access
C003234,1.5907624675272916e-05,0,Offer loyalty reward + Exclusive content access
C003235,0.00443974024812874,0,Offer loyalty reward + Exclusive content access
C003236,2.7831501872852614e-05,0,Offer loyalty reward + Exclusive content access
C003237,6.127351612463699e-05,0,Offer loyalty reward + Exclusive content access
C003238,0.0010000883942130198,2,Offer loyalty reward + Exclusive content access
C003239,3.0290494249578574e-05,0,Offer loyalty reward + Exclusive content access
C003240,0.00022082086204795208,0,Offer loyalty reward + Exclusive content access
C003241,0.9999315855064578,1,Send re-engagement push notification + Personalized content
C003242,0.9999200894846992,1,Send re-engagement push notification + Personalized content
C003243,0.999900920389482,1,Offer premium discount (20%) + Schedule retention call
C003244,2.3579723695980942e-05,0,Offer loyalty reward + Exclusive content access
C003245,1.865911382319432e-06,0,Offer loyalty reward + Exclusive content access
C003246,6.0243982641481855e-05,0,Offer loyalty reward + Exclusive content access
C003247,7.837567460660855e-05,0,Offer loyalty reward + Exclusive content access
C003248,6.553106981635317e-05,0,Offer loyalty reward + Exclusive content access
C003249,0.00029255463077069494,0,Offer loyalty reward + Exclusive content access
C003250,0.00047423038360274117,0,Offer loyalty reward + Exclusive content access
C003251,0.0006017362603010889,0,Offer loyalty reward + Exclusive content access
C003252,0.9999331175619086,1,Offer premium discount (20%) + Schedule retention call
C003253,2.7463778800953406e-06,0,Offer loyalty reward + Exclusive content access
C003254,0.003113218527168975,0,Offer loyalty reward + Exclusive content access
C003255,0.00028170281376497304,0,Offer loyalty reward + Exclusive content access
C003256,0.002866867726920521,3,Offer loyalty reward + Exclusive content access
C003257,0.0002040498380869355,0,Offer loyalty reward + Exclusive content access
C003258,0.003226529584107185,0,Offer loyalty reward + Exclusive content access
C003259,0.0006832379629665824,2,Offer loyalty reward + Exclusive content access
C003260,0.000534890002212713,0,Offer loyalty reward + Exclusive content access
C003261,0.9999192415608248,1,Offer premium discount (20%) + Schedule retention call
C003262,1.889100774106059e-05,0,Offer loyalty reward + Exclusive content access
C003263,7.50264171719683e-05,3,Offer loyalty reward + Exclusive content access
C003264,1.8876910200509896e-05,0,Offer loyalty reward + Exclusive content access
C003265,6.630953089636187e-05,0,Offer loyalty reward + Exclusive content access
C003266,0.0018014311961087267,0,Offer loyalty reward + Exclusive content access
C003267,4.278452966163317e-05,0,Offer loyalty reward + Exclusive content access
C003268,0.999965765427729,2,Assign priority support + Issue apology credit (₹100)
C003269,1.5283845090010157e-07,0,Offer loyalty reward + Exclusive content access
C003270,0.0007311940612395849,2,Offer loyalty reward + Exclusive content access
C003271,0.0038103222544460867,0,Offer loyalty reward + Exclusive content access
C003272,3.8700771837775715e-06,0,Offer loyalty reward + Exclusive content access
C003273,0.0021553515416101485,2,Offer loyalty reward + Exclusive content access
C003274,0.0013249031972422107,0,Offer loyalty reward + Exclusive content access
C003275,0.9999635110932423,1,Send re-engagement push notification + Personalized content
C003276,8.099619228615427e-05,2,Offer loyalty reward + Exclusive content access
C003277,0.9999447913038684,1,Send re-engagement push notification + Personalized content
C003278,0.00016017419088660385,3,Offer loyalty reward + Exclusive content access
C003279,2.7778708470382364e-05,0,Offer loyalty reward + Exclusive content access
C003280,0.9999586962286948,1,Send re-engagement push notification + Personalized content
C003281,0.0009851060524656277,0,Offer loyalty reward + Exclusive content access
C003282,0.0010571475729514823,0,Offer loyalty reward + Exclusive content access
C003283,0.0006125857677335547,0,Offer loyalty reward + Exclusive content access
C003284,0.00011453772950185772,0,Offer loyalty reward + Exclusive content access
C003285,0.0010550557271381458,3,Offer loyalty reward + Exclusive content access
C003286,0.0018233540907620141,0,Offer loyalty reward + Exclusive content access
C003287,2.3443630288958247e-06,0,Offer loyalty reward + Exclusive content access
C003288,6.362144217337046e-06,0,Offer loyalty reward + Exclusive content access
C003289,0.9993764778453255,1,Offer premium discount (20%) + Schedule retention call
C003290,2.9642003526141976e-05,0,Offer loyalty reward + Exclusive content access
C003291,1.7886835896684117e-05,0,Offer loyalty reward + Exclusive content access
C003292,0.9999229591758558,1,Send re-engagement push notification + Personalized content
C003293,0.0006368038804187568,0,Offer loyalty reward + Exclusive content access
C003294,0.00043625448666688606,0,Offer loyalty reward + Exclusive content access
C003295,0.00026827402604519084,0,Offer loyalty reward + Exclusive content access
C003296,0.0003204391083660927,0,Offer loyalty reward + Exclusive content access
C003297,0.0006689501291406537,0,Offer loyalty reward + Exclusive content access
C003298,0.001141410915196426,0,Offer loyalty reward + Exclusive content access
C003299,0.0001056867956428407,0,Offer loyalty reward + Exclusive content access
C003300,0.00016891495888461327,2,Offer loyalty reward + Exclusive content access
C003301,4.6261156018102215e-05,0,Offer loyalty reward + Exclusive content access
C003302,4.87469090219128e-05,2,Offer loyalty reward + Exclusive content access
C003303,0.0023209977312759816,0,Offer loyalty reward + Exclusive content access
C003304,0.9999470629962084,1,Send re-engagement push notification + Personalized content
C003305,0.9999295941525748,1,Send re-engagement push notification + Personalized content
C003306,2.3218490177200337e-05,0,Offer loyalty reward + Exclusive content access
C003307,3.831923506467669e-05,0,Offer loyalty reward + Exclusive content access
C003308,0.000383467362355378,0,Offer loyalty reward + Exclusive content access
C003309,3.191342256069097e-05,2,Offer loyalty reward + Exclusive content access
C003310,0.00039969489842875026,0,Offer loyalty reward + Exclusive content access
C003311,0.9999751404078433,1,No specific action - Continue standard engagement
C003312,0.9999363588224177,1,Offer premium discount (20%) + Schedule retention call
C003313,1.4961975177307404e-05,0,Offer loyalty reward + Exclusive content access
C003314,5.8234889867110464e-05,0,Offer loyalty reward + Exclusive content access
C003315,0.9999246412359218,1,Offer premium discount (20%) + Schedule retention call
C003316,8.889082673491001e-05,0,Offer loyalty reward + Exclusive content access
C003317,0.0007175851067883097,0,Offer loyalty reward + Exclusive content access
C003318,5.723807580082663e-05,2,Offer loyalty reward + Exclusive content access
C003319,3.9481354840920295e-05,0,Offer loyalty reward + Exclusive content access
C003320,4.606133033131438e-06,0,Offer loyalty reward + Exclusive content access
C003321,4.992557149384019e-05,0,Offer loyalty reward + Exclusive content access
C003322,0.9999246842413235,1,Send re-engagement push notification + Personalized content
C003323,0.004082750516203414,2,Offer loyalty reward + Exclusive content access
C003324,0.997572697023264,2,Assign priority support + Issue apology credit (₹100)
C003325,0.9999492289183413,1,Send re-engagement push notification + Personalized content
C003326,0.0007041314918754542,2,Offer loyalty reward + Exclusive content access
C003327,1.3010291140475347e-05,3,Offer loyalty reward + Exclusive content access
C003328,6.122702911884957e-05,0,Offer loyalty reward + Exclusive content access
C003329,0.015513645203733023,0,Offer loyalty reward + Exclusive content access
C003330,0.9998672997585482,1,Send re-engagement push notification + Personalized content
C003331,8.462914502366538e-06,0,Offer loyalty reward + Exclusive content access
C003332,1.2852857762610785e-06,0,Offer loyalty reward + Exclusive content access
C003333,0.00010279362356450715,0,Offer loyalty reward + Exclusive content access
C003334,7.44478859359056e-07,2,Offer loyalty reward + Exclusive content access
C003335,0.00024016573917240062,0,Offer loyalty reward + Exclusive content access
C003336,0.9999307246710784,1,Send re-engagement push notification + Personalized content
C003337,0.00023336452568807799,0,Offer loyalty reward + Exclusive content access
C003338,2.281929566517843e-05,0,Offer loyalty reward + Exclusive content access
C003339,1.8989616746830477e-05,0,Offer loyalty reward + Exclusive content access
C003340,1.5473236491234658e-06,0,Offer loyalty reward + Exclusive content access
C003341,1.616329723295346e-05,2,Offer loyalty reward + Exclusive content access
C003342,0.00017868950042733303,0,Offer loyalty reward + Exclusive content access
C003343,0.9998813894193913,1,Send re-engagement push notification + Personalized content
C003344,0.00020879531664726858,0,Offer loyalty reward + Exclusive content access
C003345,7.187874186921091e-06,0,Offer loyalty reward + Exclusive content access
C003346,0.00013592789703825055,0,Offer loyalty reward + Exclusive content access
C003347,0.9999276507382857,1,Offer premium discount (20%) + Schedule retention call
C003348,0.9998940924800206,1,Send re-engagement push notification + Personalized content
C003349,0.9996792926761328,1,No specific action - Continue standard engagement
C003350,4.141513679366597e-06,0,Offer loyalty reward + Exclusive content access
C003351,2.651217918420768e-06,0,Offer loyalty reward + Exclusive content access
C003352,1.6212997467587253e-06,0,Offer loyalty reward + Exclusive content access
C003353,4.707669461463806e-05,0,Offer loyalty reward + Exclusive content access
C003354,0.00013532426156174108,2,Offer loyalty reward + Exclusive content access
C003355,0.00011980102880865567,0,Offer loyalty reward + Exclusive content access
C003356,0.00013050618108837082,0,Offer loyalty reward + Exclusive content access
C003357,0.9999346570049968,1,Send re-engagement push notification + Personalized content
C003358,0.9999181344658262,1,Send re-engagement push notification + Personalized content
C003359,0.9966291497304769,1,No specific action - Continue standard engagement
C003360,0.0009474246178866887,0,Offer loyalty reward + Exclusive content access
C003361,0.9999867136262381,1,No specific action - Continue standard engagement
C003362,1.5387711861570713e-06,0,Offer loyalty reward + Exclusive content access
C003363,0.9999021876784723,1,Send re-engagement push notification + Personalized content
C003364,7.607484757725251e-05,0,Offer loyalty reward + Exclusive content access
C003365,8.088254359220111e-05,0,Offer loyalty reward + Exclusive content access
C003366,0.0032970082588588794,0,Offer loyalty reward + Exclusive content access
C003367,7.316082653253889e-05,0,Offer loyalty reward + Exclusive content access
C003368,0.00021336919067080424,0,Offer loyalty reward + Exclusive content access
C003369,1.7225004246339932e-05,0,Offer loyalty reward + Exclusive content access
C003370,0.00023671374155598575,0,Offer loyalty reward + Exclusive content access
C003371,0.0003021486425244091,0,Offer loyalty reward + Exclusive content access
