customer_id,churn_probability,churn_prediction,risk_category
C004245,0.00015939460372232193,0,Low
C001457,0.00015937017588225533,0,Low
C001487,0.00015928627974624542,0,Low
C000192,0.00015928617148944688,0,Low
C004019,0.00015891167456529023,0,Low
C001193,0.0001581833966286033,0,Low
C002254,0.0001581110229247262,0,Low
C000844,0.00015748859537242818,0,Low
C001026,0.00015722445652714104,0,Low
C003904,0.00015682611767180472,0,Low
C001658,0.00015563479406880632,0,Low
C000800,0.00015553132010730347,0,Low
C003479,0.00015538161701790512,0,Low
C002725,0.00015517640362531753,0,Low
C003077,0.00015500717882261473,0,Low
C002314,0.00015466442319472074,0,Low
C000610,0.00015457081349032662,0,Low
C004537,0.00015448204148197346,0,Low
C004846,0.0001542233304046736,0,Low
C000254,0.00015408842650289445,0,Low
C000584,0.0001538748932340237,0,Low
C001280,0.00015298466395488554,0,Low
C003009,0.0001527404968629477,0,Low
C000969,0.00015245880246387327,0,Low
C001036,0.00015242658646706983,0,Low
C000552,0.00015242585344329472,0,Low
C004717,0.00015221434760903483,0,Low
C002618,0.0001521094683131201,0,Low
C001861,0.00015193384913303546,0,Low
C004151,0.0001519182448542395,0,Low
C002079,0.00015173237680213687,0,Low
C004746,0.00015137367120267298,0,Low
C001524,0.00015114982519728274,0,Low
C000784,0.00014981165651841455,0,Low
C003981,0.00014879234953043383,0,Low
C003966,0.0001483844270346241,0,Low
C002576,0.0001482723464415026,0,Low
C003121,0.0001482349885197567,0,Low
C004284,0.0001478714524308167,0,Low
C001046,0.00014752998265919902,0,Low
C004621,0.0001474632371785024,0,Low
C001347,0.00014741719803770248,0,Low
C001275,0.00014728605133674716,0,Low
C001014,0.00014722395046694583,0,Low
C003788,0.00014703569015386505,0,Low
C004117,0.00014678484215662125,0,Low
C000286,0.00014665975443416232,0,Low
C004857,0.00014647371382281248,0,Low
C003894,0.00014528657099402054,0,Low
C000508,0.00014506285759861428,0,Low
C004884,0.000145043832761232,0,Low
C004962,0.0001449076845267305,0,Low
C000946,0.00014405607143266265,0,Low
C002609,0.0001439893067374672,0,Low
C002954,0.00014392001972395846,0,Low
C000264,0.0001438328679507298,0,Low
C000820,0.00014379241455203314,0,Low
C004654,0.00014339540562446904,0,Low
C004260,0.00014330382444823368,0,Low
C002714,0.00014329242141801254,0,Low
C001004,0.00014328153090056538,0,Low
C000535,0.0001430282100848258,0,Low
C005000,0.00014276333681628134,0,Low
C002128,0.00014265596496265944,0,Low
C004724,0.00014263932849626382,0,Low
C001575,0.00014248571058218056,0,Low
C003498,0.00014218738277788559,0,Low
C004742,0.00014189472873986247,0,Low
C003006,0.00014182705663225837,0,Low
C003012,0.0001413776497179164,0,Low
C000365,0.00014132777500292198,0,Low
C004715,0.00014089648412250006,0,Low
C002650,0.00014011415203699917,0,Low
C004915,0.00013999212114185512,0,Low
C000636,0.0001397274504409649,0,Low
C001965,0.00013969011904811884,0,Low
C001070,0.00013902886603580622,0,Low
C000516,0.00013897705523350265,0,Low
C001234,0.00013877796781605655,0,Low
C002830,0.00013864910113131314,0,Low
C003438,0.0001386013378692333,0,Low
C000892,0.00013851061287294052,0,Low
C000891,0.00013804976056419624,0,Low
C002511,0.00013774214201081735,0,Low
C002306,0.00013757448476322702,0,Low
C000214,0.00013725394910158324,0,Low
C000713,0.00013710292536728123,0,Low
C000627,0.00013641932722082033,0,Low
C004406,0.0001363015123952255,0,Low
C003468,0.00013610656730490356,0,Low
C002063,0.00013608362516528096,0,Low
C003346,0.00013592789703825055,0,Low
C000903,0.0001359152706261829,0,Low
C004484,0.0001356866183361558,0,Low
C004325,0.00013537754932505913,0,Low
C003354,0.00013532426156174108,0,Low
C004078,0.00013508695914312603,0,Low
C003616,0.0001346978585182354,0,Low
C001450,0.00013464410179423922,0,Low
C000921,0.00013443529890148876,0,Low
C002165,0.00013421655313896412,0,Low
C002033,0.0001340493183109155,0,Low
C001345,0.00013403616637855728,0,Low
C000160,0.00013390931126969815,0,Low
C002022,0.00013360092417344022,0,Low
C002199,0.0001335129902200302,0,Low
C000899,0.0001331999168076947,0,Low
C004091,0.00013298558032658693,0,Low
C002512,0.00013282916167209026,0,Low
C000984,0.00013223741729008478,0,Low
C002330,0.00013205441066112207,0,Low
C003483,0.0001318659120865206,0,Low
C000445,0.00013184703973411274,0,Low
C003432,0.00013167671890794793,0,Low
C000930,0.00013147634802638766,0,Low
C000458,0.00013147148593990464,0,Low
C004399,0.0001312864079528908,0,Low
C000762,0.00013125037129850704,0,Low
C001268,0.00013111801509434743,0,Low
C001344,0.0001305479596381784,0,Low
C003356,0.00013050618108837082,0,Low
C002310,0.00013021930543980948,0,Low
C000303,0.00012958524626746233,0,Low
C002333,0.0001294480834332076,0,Low
C004937,0.00012920960082459895,0,Low
C001847,0.000129202021691342,0,Low
C003814,0.0001291586488858321,0,Low
C002989,0.00012914662228039075,0,Low
C001063,0.00012891653703074162,0,Low
C002156,0.00012885933789456885,0,Low
C003998,0.00012874541487042915,0,Low
C000388,0.00012776800661989094,0,Low
C004747,0.00012642312925683957,0,Low
C002835,0.00012642111841790115,0,Low
C004662,0.00012617469680287923,0,Low
C001171,0.00012595296451837137,0,Low
C004296,0.00012553090807528234,0,Low
C002061,0.00012460667232107515,0,Low
C001425,0.00012441052359240688,0,Low
C002190,0.0001236550110569107,0,Low
C001231,0.00012353901647466764,0,Low
C001818,0.00012332149119757718,0,Low
C003603,0.0001230645742174903,0,Low
C003029,0.0001226538483904386,0,Low
C000585,0.00012263104479786661,0,Low
C004671,0.00012262147892258237,0,Low
C000668,0.0001224048402536559,0,Low
C003231,0.00012238619019378012,0,Low
C003462,0.00012233427653911958,0,Low
C002945,0.00012194921585938391,0,Low
C004801,0.00012160225906298216,0,Low
C003676,0.00012141550115691251,0,Low
C000742,0.00012140998321318437,0,Low
C000433,0.00012128379352884716,0,Low
C002809,0.0001212216989793908,0,Low
C004559,0.00012106578447437865,0,Low
C002600,0.00012082307221472701,0,Low
C003963,0.00011984335113789964,0,Low
C003355,0.00011980102880865567,0,Low
C001750,0.00011949954702343855,0,Low
C001069,0.00011943501601110393,0,Low
C002377,0.00011932196866312209,0,Low
C001537,0.00011896109857645059,0,Low
C004565,0.000118807297418615,0,Low
C002280,0.00011870573055163076,0,Low
C004626,0.00011847458853468455,0,Low
C001373,0.000118464193885594,0,Low
C003088,0.00011829422290666232,0,Low
C002335,0.0001180742877546849,0,Low
C004264,0.00011798142899211071,0,Low
C003107,0.00011712423826991398,0,Low
C001097,0.00011699918116945323,0,Low
C000417,0.00011695128064733176,0,Low
C002071,0.00011690159964114823,0,Low
C001218,0.00011683980150153315,0,Low
C003227,0.00011675706624534801,0,Low
C000263,0.00011673382089747299,0,Low
C001638,0.00011638556169161743,0,Low
C004800,0.00011631397847273365,0,Low
C002557,0.00011610077247224794,0,Low
C002193,0.00011603187153865152,0,Low
C000769,0.00011593140742706282,0,Low
C002963,0.00011587488163575016,0,Low
C004736,0.00011569671521809632,0,Low
C000587,0.00011542409579765448,0,Low
C004261,0.00011535655096008968,0,Low
C002911,0.00011513713976651155,0,Low
C002278,0.00011512360883047272,0,Low
C002748,0.00011489904582245981,0,Low
C002931,0.00011479853034801235,0,Low
C003807,0.0001146906051925484,0,Low
C003437,0.00011464999056024462,0,Low
C001715,0.00011454955886004906,0,Low
C003284,0.00011453772950185772,0,Low
C004407,0.00011426593928748768,0,Low
C002641,0.00011415680158883186,0,Low
C002444,0.00011411923217641912,0,Low
C003885,0.00011398303878964022,0,Low
C002934,0.00011396573546419937,0,Low
C004338,0.0001138535707135105,0,Low
C001296,0.00011382757834803761,0,Low
C001947,0.00011378022723209772,0,Low
C001717,0.00011364750531551936,0,Low
C002474,0.00011354494688844924,0,Low
C000276,0.00011354280987028259,0,Low
C000435,0.00011339698294308574,0,Low
C004523,0.00011337776630321452,0,Low
C004097,0.00011243752249495536,0,Low
C002999,0.00011239990207608648,0,Low
C002901,0.00011237549804937082,0,Low
C001653,0.00011236347903568091,0,Low
C002542,0.00011206008743548749,0,Low
C001066,0.00011197742970541252,0,Low
C000165,0.00011138087103278973,0,Low
C002416,0.00011086216254715564,0,Low
C004821,0.00011056329141839338,0,Low
C004609,0.00011054670094910168,0,Low
C003594,0.00011037204229940667,0,Low
C003458,0.00011029034181474753,0,Low
C004302,0.00010999735269491174,0,Low
C001838,0.00010986260884957632,0,Low
C001117,0.00010982452040891516,0,Low
C002550,0.00010978157790152293,0,Low
C002967,0.00010974840893355688,0,Low
C004295,0.00010971631123550486,0,Low
C000809,0.00010937344215433497,0,Low
C004698,0.00010932099962218694,0,Low
C000997,0.00010909064300021307,0,Low
C000004,0.00010901852604303946,0,Low
C002239,0.00010797471850005658,0,Low
C001507,0.00010763372808567689,0,Low
C000006,0.00010762420027472362,0,Low
C001283,0.00010754770157213347,0,Low
C001076,0.00010753726195257532,0,Low
C003548,0.00010740776717619099,0,Low
C000423,0.00010729342829928649,0,Low
C002905,0.00010728141141366917,0,Low
C004247,0.00010720975753621587,0,Low
C001302,0.00010711844279456245,0,Low
C000492,0.00010700745545918789,0,Low
C002424,0.00010689042999050032,0,Low
C003593,0.0001068672418891113,0,Low
C003520,0.00010671554280367078,0,Low
C002100,0.00010647984273925418,0,Low
C003508,0.00010641140502755724,0,Low
C003042,0.00010634732538015262,0,Low
C003177,0.00010634584125646607,0,Low
C004278,0.00010632386382517143,0,Low
C000222,0.00010631939988975375,0,Low
C004802,0.00010622805692773604,0,Low
C000272,0.0001061935938124814,0,Low
C000693,0.00010602316868835866,0,Low
C004639,0.00010585437339611726,0,Low
C003299,0.0001056867956428407,0,Low
C001858,0.0001051361949715687,0,Low
C000424,0.00010507425971830982,0,Low
C001561,0.0001050128673008618,0,Low
C003779,0.00010477374407013249,0,Low
C004931,0.00010449564524820528,0,Low
C003848,0.00010446246259322289,0,Low
C004012,0.00010442444864007634,0,Low
C004837,0.00010418802339701791,0,Low
C000251,0.00010392412960619314,0,Low
C002181,0.00010389992597643647,0,Low
C003649,0.00010372875794656675,0,Low
C004949,0.00010366351130451045,0,Low
C000897,0.00010351581205090604,0,Low
C003129,0.00010342763649291112,0,Low
C002541,0.00010318561877466961,0,Low
C001871,0.00010307186378327459,0,Low
C000203,0.00010299457500687084,0,Low
C003333,0.00010279362356450715,0,Low
C003441,0.00010237677435905715,0,Low
C002573,0.00010192582390969132,0,Low
C000418,0.00010183982961877198,0,Low
C002276,0.00010180513873983965,0,Low
C000505,0.00010164994779318994,0,Low
C001558,0.00010141485639390711,0,Low
C003588,0.00010116880032499302,0,Low
C002933,0.0001009197660731995,0,Low
C001385,0.00010089562374919527,0,Low
C000605,0.00010086869719008805,0,Low
C003640,0.00010079882945871247,0,Low
C000980,0.00010053081658964558,0,Low
C002565,0.00010046937526977033,0,Low
C002871,0.00010034364563579535,0,Low
C002701,0.00010029133497827117,0,Low
C002948,0.00010027252677093517,0,Low
C000426,0.00010019554180432364,0,Low
C000314,0.00010008652849035634,0,Low
C004910,0.00010004173435239416,0,Low
C000189,9.99372000945639e-05,0,Low
C004789,9.932823666062714e-05,0,Low
C002468,9.913047826347988e-05,0,Low
C004940,9.904378745957391e-05,0,Low
C001923,9.886686472235955e-05,0,Low
C001624,9.849235591678695e-05,0,Low
C001930,9.825097041197768e-05,0,Low
C001269,9.808396327920753e-05,0,Low
C002638,9.806392833624514e-05,0,Low
C001633,9.785450844732317e-05,0,Low
C001949,9.769864415114392e-05,0,Low
C002751,9.712030201876321e-05,0,Low
C001688,9.708164857751193e-05,0,Low
C002350,9.70461022306441e-05,0,Low
C002674,9.700465708738809e-05,0,Low
C004131,9.652408478733405e-05,0,Low
C001167,9.646473884794442e-05,0,Low
C004490,9.639267565158883e-05,0,Low
C004587,9.629097206722436e-05,0,Low
C003194,9.611263417605668e-05,0,Low
C004555,9.581764354176017e-05,0,Low
C004985,9.554942437940942e-05,0,Low
C003628,9.554098541355561e-05,0,Low
C004201,9.542593250289351e-05,0,Low
C001597,9.49073878963872e-05,0,Low
C003208,9.487528824090216e-05,0,Low
C001783,9.474442097916342e-05,0,Low
C000672,9.46273541572769e-05,0,Low
C000979,9.460510633612566e-05,0,Low
C001169,9.454532001853985e-05,0,Low
C002796,9.442354018471705e-05,0,Low
C004859,9.430924546540342e-05,0,Low
C001990,9.423271988777244e-05,0,Low
C002415,9.421422745081017e-05,0,Low
C001710,9.406031590907371e-05,0,Low
C000072,9.389833990777158e-05,0,Low
C002910,9.381803884661341e-05,0,Low
C003527,9.376406784954044e-05,0,Low
C003987,9.376276848763305e-05,0,Low
C003556,9.367583389415448e-05,0,Low
C001452,9.362064626692473e-05,0,Low
C004586,9.354235160532037e-05,0,Low
C002300,9.35125171688536e-05,0,Low
C000243,9.341583750739823e-05,0,Low
C001679,9.333883269202061e-05,0,Low
C004589,9.315695272068137e-05,0,Low
C002143,9.295603967768785e-05,0,Low
C002592,9.280956437710038e-05,0,Low
C001343,9.277652394644078e-05,0,Low
C002426,9.271809008359347e-05,0,Low
C004956,9.263111493582873e-05,0,Low
C003907,9.237502129299818e-05,0,Low
C000075,9.230198162508003e-05,0,Low
C000580,9.221149727613972e-05,0,Low
C000199,9.210537136373595e-05,0,Low
C001831,9.133091906023804e-05,0,Low
C002288,9.125779824375066e-05,0,Low
C001692,9.113129262962113e-05,0,Low
C000780,9.109827542348196e-05,0,Low
C003756,9.103275663306759e-05,0,Low
C001595,9.091543172376517e-05,0,Low
C003515,9.050353200050532e-05,0,Low
C001246,9.03442293767939e-05,0,Low
C004887,9.034360203255484e-05,0,Low
C001732,9.023679126209782e-05,0,Low
C004270,8.987645584222701e-05,0,Low
C003176,8.98572358271393e-05,0,Low
C000696,8.967728302108547e-05,0,Low
C001281,8.964195061514272e-05,0,Low
C001319,8.926330955938383e-05,0,Low
C000835,8.924932524220163e-05,0,Low
C003316,8.889082673491001e-05,0,Low
C004289,8.88260101263238e-05,0,Low
C002727,8.878514318968141e-05,0,Low
C002986,8.871175639777719e-05,0,Low
C000187,8.862754371728423e-05,0,Low
C000191,8.812778777092665e-05,0,Low
C002957,8.80496986707304e-05,0,Low
C002410,8.795620305632647e-05,0,Low
C002893,8.792984112759769e-05,0,Low
C004412,8.782471479847024e-05,0,Low
C003725,8.775356691021697e-05,0,Low
C004086,8.739499331487666e-05,0,Low
C000581,8.723560040098324e-05,0,Low
C002476,8.686005208007835e-05,0,Low
C002820,8.685832831306102e-05,0,Low
C000089,8.680175630997065e-05,0,Low
C003133,8.660793051694375e-05,0,Low
C004604,8.648447710385002e-05,0,Low
C001693,8.636406892127608e-05,0,Low
C000383,8.623252978132716e-05,0,Low
C001557,8.618958603054816e-05,0,Low
C001316,8.59928330886359e-05,0,Low
C004164,8.59450580742529e-05,0,Low
C004492,8.576724950157276e-05,0,Low
C001379,8.555485650409729e-05,0,Low
C001342,8.549737249705738e-05,0,Low
C004493,8.548465774482305e-05,0,Low
C002186,8.537104963908723e-05,0,Low
C001451,8.523584458941118e-05,0,Low
C000664,8.517771680379461e-05,0,Low
C003658,8.507974895360899e-05,0,Low
C002726,8.487874960649889e-05,0,Low
C003823,8.444553786240997e-05,0,Low
C000940,8.442618563812981e-05,0,Low
C003975,8.440671858088271e-05,0,Low
C001737,8.425667656972146e-05,0,Low
C002405,8.416202058310419e-05,0,Low
C000184,8.407969714548304e-05,0,Low
C003203,8.398886998083035e-05,0,Low
C004834,8.386083671342165e-05,0,Low
C001254,8.372128325879411e-05,0,Low
C004996,8.363471970841712e-05,0,Low
C004823,8.348596077848481e-05,0,Low
C001778,8.348323585699852e-05,0,Low
C002819,8.341440749488884e-05,0,Low
C001483,8.34086950266736e-05,0,Low
C002147,8.313894121417713e-05,0,Low
C001749,8.312839706027953e-05,0,Low
C003017,8.307340148955227e-05,0,Low
C000285,8.282308553962824e-05,0,Low
C003617,8.250235559702149e-05,0,Low
C002683,8.245543748730845e-05,0,Low
C004901,8.242907779233737e-05,0,Low
C000218,8.241825401649922e-05,0,Low
C003084,8.235613499067345e-05,0,Low
C002406,8.226073154958018e-05,0,Low
C004481,8.213776234030274e-05,0,Low
C003072,8.196268459250622e-05,0,Low
C000061,8.182067383511321e-05,0,Low
C002980,8.16361264787188e-05,0,Low
C004154,8.162320170401685e-05,0,Low
C002978,8.160233347283605e-05,0,Low
C004106,8.14138726861117e-05,0,Low
C000249,8.127535361170781e-05,0,Low
C001969,8.108346227622747e-05,0,Low
C002940,8.105256224648184e-05,0,Low
C001759,8.103196265793522e-05,0,Low
C003276,8.099619228615427e-05,0,Low
C003365,8.088254359220111e-05,0,Low
C001674,8.063168100357351e-05,0,Low
C000736,8.060840580076136e-05,0,Low
C001529,8.055995683421378e-05,0,Low
C003415,8.055661664290927e-05,0,Low
C002756,8.015272447213799e-05,0,Low
C003993,7.977585040210543e-05,0,Low
C002494,7.948747893335969e-05,0,Low
C004925,7.920883204147317e-05,0,Low
C003842,7.913391373101022e-05,0,Low
C002421,7.900314182744524e-05,0,Low
C002040,7.885869230180195e-05,0,Low
C000284,7.86933244917268e-05,0,Low
C001074,7.849319388423946e-05,0,Low
C001197,7.838279113392842e-05,0,Low
C003247,7.837567460660855e-05,0,Low
C003808,7.829890698619443e-05,0,Low
C004880,7.825992073543445e-05,0,Low
C000651,7.803621935947051e-05,0,Low
C004225,7.795792693348953e-05,0,Low
C000656,7.789974794896526e-05,0,Low
C004103,7.782282217727312e-05,0,Low
C001541,7.76593910283149e-05,0,Low
C003730,7.754104392627659e-05,0,Low
C000140,7.753858804561517e-05,0,Low
C004788,7.752587727060826e-05,0,Low
C004286,7.726898920952166e-05,0,Low
C000675,7.726416331144953e-05,0,Low
C001111,7.707706452232388e-05,0,Low
C003708,7.699857569613239e-05,0,Low
C002238,7.689291293194569e-05,0,Low
C001775,7.685994343812702e-05,0,Low
C000431,7.684782325796972e-05,0,Low
C003115,7.684242736587464e-05,0,Low
C003406,7.68205604227696e-05,0,Low
C004798,7.675661173774349e-05,0,Low
C003153,7.65371710106669e-05,0,Low
C001508,7.65279233718487e-05,0,Low
C002273,7.627660945564788e-05,0,Low
C002906,7.622076612173749e-05,0,Low
C003364,7.607484757725251e-05,0,Low
C002504,7.584538852998544e-05,0,Low
C000528,7.574978008112095e-05,0,Low
C004023,7.562530920378631e-05,0,Low
C001330,7.559331046401541e-05,0,Low
C003418,7.554237521922885e-05,0,Low
C004864,7.519217314572928e-05,0,Low
C000513,7.515305274852165e-05,0,Low
C004596,7.509181869428865e-05,0,Low
C003630,7.508478802247369e-05,0,Low
C003263,7.50264171719683e-05,0,Low
C000615,7.499668900471754e-05,0,Low
C003032,7.497274873090754e-05,0,Low
C002452,7.483156048589106e-05,0,Low
C004743,7.482125259390207e-05,0,Low
C000229,7.473458081744489e-05,0,Low
C002112,7.469036945933695e-05,0,Low
C003092,7.464762878327549e-05,0,Low
C002909,7.463313338217252e-05,0,Low
C000698,7.4379835097525e-05,0,Low
C001860,7.433430625128033e-05,0,Low
C004771,7.409246462985066e-05,0,Low
C002284,7.40102860044639e-05,0,Low
C001513,7.390029618982555e-05,0,Low
C002331,7.352055016418744e-05,0,Low
C004206,7.351480133761359e-05,0,Low
C003033,7.327208897095993e-05,0,Low
C002170,7.320277424504193e-05,0,Low
C000912,7.319965288423848e-05,0,Low
C003367,7.316082653253889e-05,0,Low
C002414,7.301614903233298e-05,0,Low
C003492,7.291849549263216e-05,0,Low
C003762,7.283727045654574e-05,0,Low
C002839,7.280875448145176e-05,0,Low
C002204,7.280154921552272e-05,0,Low
C001670,7.27924131658851e-05,0,Low
C004677,7.276056349302609e-05,0,Low
C000376,7.273504226858215e-05,0,Low
C004114,7.234794033602822e-05,0,Low
C002560,7.23192263657114e-05,0,Low
C000277,7.230759570211854e-05,0,Low
C001544,7.217330857300362e-05,0,Low
C000017,7.217007803915799e-05,0,Low
C001880,7.215345391112029e-05,0,Low
C001646,7.200491366204623e-05,0,Low
C000532,7.200406671411687e-05,0,Low
C003705,7.197966584678305e-05,0,Low
C001678,7.17490719621324e-05,0,Low
C003416,7.166494799420768e-05,0,Low
C000062,7.162800728396317e-05,0,Low
C004065,7.161108933011648e-05,0,Low
C004868,7.151547592617604e-05,0,Low
C002732,7.151543079076338e-05,0,Low
C001259,7.148464333655342e-05,0,Low
C004735,7.14293480268486e-05,0,Low
C002662,7.129882947628079e-05,0,Low
C002251,7.123889689829157e-05,0,Low
C004690,7.105798220204422e-05,0,Low
C000102,7.105306782407479e-05,0,Low
C003102,7.099325635490367e-05,0,Low
C003500,7.097488022301823e-05,0,Low
C000619,7.086083433959124e-05,0,Low
C000448,7.065036540013029e-05,0,Low
C002130,7.030516312514532e-05,0,Low
C003611,7.025361554956406e-05,0,Low
C001256,7.014797924000651e-05,0,Low
C002396,6.983511189066274e-05,0,Low
C003989,6.98295125213847e-05,0,Low
C004879,6.976602517058782e-05,0,Low
C000986,6.953685667897345e-05,0,Low
C000667,6.945571521246617e-05,0,Low
C001185,6.934531038183293e-05,0,Low
C003858,6.93374046489214e-05,0,Low
C003964,6.888945163861932e-05,0,Low
C003797,6.875499922624486e-05,0,Low
C002738,6.872864968127035e-05,0,Low
C000728,6.872471247381362e-05,0,Low
C003925,6.86831437076839e-05,0,Low
C002546,6.862147408824572e-05,0,Low
C004710,6.844780132387258e-05,0,Low
C004427,6.83636919045024e-05,0,Low
C000069,6.828669625715736e-05,0,Low
C000625,6.827156724329176e-05,0,Low
C000399,6.823238491531778e-05,0,Low
C003979,6.815565032976659e-05,0,Low
C002473,6.784835122887681e-05,0,Low
C003883,6.773406401342923e-05,0,Low
C003696,6.764584289299828e-05,0,Low
C004521,6.757526363442586e-05,0,Low
C002375,6.753020893425695e-05,0,Low
C003805,6.744817995838124e-05,0,Low
C004936,6.74311100910693e-05,0,Low
C003531,6.73612746266493e-05,0,Low
C001055,6.711928918915535e-05,0,Low
C001166,6.710739173508077e-05,0,Low
C001491,6.699029959549463e-05,0,Low
C004659,6.697370147189249e-05,0,Low
C001348,6.675893904361026e-05,0,Low
C002994,6.664477868934339e-05,0,Low
C002455,6.660257216150754e-05,0,Low
C000914,6.654804970111806e-05,0,Low
C001614,6.647878439676271e-05,0,Low
C003265,6.630953089636187e-05,0,Low
C004241,6.630883129860507e-05,0,Low
C002081,6.628246186050705e-05,0,Low
C000478,6.60887997093705e-05,0,Low
C003652,6.593671070951922e-05,0,Low
C004175,6.590962038984951e-05,0,Low
C001915,6.588726989773192e-05,0,Low
C001979,6.569753136745414e-05,0,Low
C001490,6.567696631542184e-05,0,Low
C000541,6.565989893166846e-05,0,Low
C003248,6.553106981635317e-05,0,Low
C002863,6.544693567779586e-05,0,Low
C001073,6.543842371630895e-05,0,Low
C000228,6.54007908192435e-05,0,Low
C001555,6.51745965962448e-05,0,Low
C001134,6.512534218924752e-05,0,Low
C001183,6.470880939381456e-05,0,Low
C003916,6.465187615265855e-05,0,Low
C002083,6.460236052522251e-05,0,Low
C004929,6.456476713959051e-05,0,Low
C000443,6.444070952409395e-05,0,Low
C000572,6.440767951023888e-05,0,Low
C001631,6.432433526651192e-05,0,Low
C000684,6.393219086476798e-05,0,Low
C002846,6.386135810893301e-05,0,Low
C001867,6.385221597898948e-05,0,Low
C002629,6.372520243011774e-05,0,Low
C002021,6.371065117767677e-05,0,Low
C002434,6.353997782473079e-05,0,Low
C004293,6.342728578038586e-05,0,Low
C004616,6.306806479889704e-05,0,Low
C002025,6.305921194288792e-05,0,Low
C001777,6.297382185547523e-05,0,Low
C000457,6.255114581874024e-05,0,Low
C004610,6.224179069695643e-05,0,Low
C002525,6.215909137727105e-05,0,Low
C000836,6.19518407097964e-05,0,Low
C002643,6.187920941424926e-05,0,Low
C004599,6.182391584335236e-05,0,Low
C004896,6.177765307108583e-05,0,Low
C002268,6.153748910965633e-05,0,Low
C000032,6.147984887338219e-05,0,Low
C004451,6.146117307395724e-05,0,Low
C000904,6.144034613569513e-05,0,Low
C004614,6.137829688078877e-05,0,Low
C001934,6.133962552934823e-05,0,Low
C002917,6.127667488206725e-05,0,Low
C003237,6.127351612463699e-05,0,Low
C003480,6.126333938014051e-05,0,Low
C003328,6.122702911884957e-05,0,Low
C004916,6.121861346892424e-05,0,Low
C003723,6.120742993672613e-05,0,Low
C000881,6.116877952021557e-05,0,Low
C002225,6.111745278508318e-05,0,Low
C004833,6.107830120920294e-05,0,Low
C000148,6.104512191675486e-05,0,Low
C004524,6.103911251741487e-05,0,Low
C003043,6.0986005775069274e-05,0,Low
C000718,6.0927834574259515e-05,0,Low
C002938,6.0912263144822334e-05,0,Low
C000046,6.090891778205506e-05,0,Low
C001766,6.0899340837792385e-05,0,Low
C001099,6.0890014551330594e-05,0,Low
C002389,6.0727595997521785e-05,0,Low
C001204,6.0720347731747776e-05,0,Low
C004706,6.070761389294409e-05,0,Low
C004177,6.060248233099114e-05,0,Low
C000898,6.058655738398688e-05,0,Low
C004235,6.054973821100542e-05,0,Low
C002497,6.047996753015406e-05,0,Low
C004636,6.0423135367455507e-05,0,Low
C000080,6.031266581843017e-05,0,Low
C004056,6.0276579274283716e-05,0,Low
C003246,6.0243982641481855e-05,0,Low
C004730,6.015906573197445e-05,0,Low
C004416,6.013779946798554e-05,0,Low
C001056,6.000469502525982e-05,0,Low
C002581,5.993636878877527e-05,0,Low
C003449,5.990756782641311e-05,0,Low
C002327,5.987621838371299e-05,0,Low
C004583,5.986774594014054e-05,0,Low
C002210,5.978676770973496e-05,0,Low
C001527,5.9692447865383496e-05,0,Low
C000233,5.961271272362855e-05,0,Low
C001308,5.9569906846998493e-05,0,Low
C004203,5.949004896949561e-05,0,Low
C000564,5.944716522864922e-05,0,Low
C004374,5.937563739485714e-05,0,Low
C001431,5.931541609726097e-05,0,Low
C001401,5.9160466096402776e-05,0,Low
C003738,5.9094054568543254e-05,0,Low
C000934,5.901208822952445e-05,0,Low
C003709,5.898141483833171e-05,0,Low
C002646,5.893967853241145e-05,0,Low
C000642,5.870765428542411e-05,0,Low
C001367,5.851328120558157e-05,0,Low
C001839,5.848701940591827e-05,0,Low
C004658,5.84207758303071e-05,0,Low
C000362,5.833888792484271e-05,0,Low
C000103,5.82362405624059e-05,0,Low
C003314,5.8234889867110464e-05,0,Low
C001939,5.809691837248529e-05,0,Low
C001213,5.8057121773602815e-05,0,Low
C004825,5.8045792692568335e-05,0,Low
C002447,5.7971924501438855e-05,0,Low
C001814,5.78373210124785e-05,0,Low
C001146,5.776962783597721e-05,0,Low
C002051,5.769145176520767e-05,0,Low
C002784,5.747783133262117e-05,0,Low
C001225,5.746226885426073e-05,0,Low
C002640,5.74362277018838e-05,0,Low
C003095,5.7322067370797916e-05,0,Low
C001971,5.7265225860823454e-05,0,Low
C003402,5.7265100770396965e-05,0,Low
C003569,5.725719720717942e-05,0,Low
C003318,5.723807580082663e-05,0,Low
C004661,5.715720989116324e-05,0,Low
C004795,5.715625394042368e-05,0,Low
C003750,5.71473597050588e-05,0,Low
C000576,5.714054265612105e-05,0,Low
C002031,5.665629068441484e-05,0,Low
C004105,5.664231112489648e-05,0,Low
C003507,5.653980742706467e-05,0,Low
C001429,5.653163113130149e-05,0,Low
C004769,5.652374006724376e-05,0,Low
C002019,5.617805136800767e-05,0,Low
C003211,5.6142408001168365e-05,0,Low
C004179,5.6113727469166276e-05,0,Low
C001323,5.609372916081687e-05,0,Low
C003643,5.604164959656916e-05,0,Low
C000966,5.593534993664847e-05,0,Low
C002119,5.5796284780290474e-05,0,Low
C002227,5.569368677623471e-05,0,Low
C003854,5.530197447684669e-05,0,Low
C002323,5.522768925469249e-05,0,Low
C001953,5.5158420297738205e-05,0,Low
C002619,5.469775606293455e-05,0,Low
C000018,5.447159253649785e-05,0,Low
C000115,5.440951955135774e-05,0,Low
C000821,5.438564446929625e-05,0,Low
